timestamp,sequence,battery,flags,D in-ch1
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636478979,268,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636490162,269,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636547741,270,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636562534,271,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636582723,272,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636622739,273,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636662734,274,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636685213,275,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636757854,276,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636772463,277,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636786178,278,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636801239,279,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636858787,280,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636914813,281,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636928524,282,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636938622,283,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636962369,284,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16636997567,285,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637037464,286,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637057548,287,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637086151,288,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637135382,289,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637143236,290,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637207853,291,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637215084,292,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637279014,293,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637289804,294,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637321188,295,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637361162,296,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637374911,297,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637394869,298,-2,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637457419,299,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637465198,300,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637494864,301,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637522611,302,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637562738,303,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637582535,304,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637659213,305,3,0,0.0000000000
16637674050,306,3,0,0.0000000000
16637674050,306,3,0,0.0000000000
16637674050,306,3,0,0.0000000000
