timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
16636622739,273,-2,0,6102.8300185148,-4098.1897992383,98840.8173475748,-23376.5182977521,-63803.5206442213,-6540.8671041407,102070.0267428090,-75348.7059300048,-43490.9987542416,-10981.0665256782,-35845.3291139714,-75824.7792358992,102070.0267428090,72328.0021875285,-3377.3754394472,102070.0267428090
16636622739,273,-2,0,-48164.2217376353,-53081.2610299671,90430.2376142272,-23399.8924433489,-62759.1793936050,-6554.6531046411,102070.0267428090,-73743.0444895525,-43542.0665778075,-11085.9885753825,-35931.4034012969,-68006.3648038337,97950.7746603702,7604.1047879230,-3491.7152864924,101056.6036098198
16636622739,273,-2,0,-75320.3430287105,-78062.1996630954,85977.8096573826,-23352.4505934363,-61790.3143663815,-6499.0832332507,99934.4864411113,-71787.0142190837,-43506.2327106639,-11012.7025374179,-35867.0362851035,-56004.3555085297,97905.3404804334,-3157.5416609471,-3382.0113319367,102070.0267428090
16636622739,273,-2,0,-42477.7094659174,-47883.5008042332,95386.8949274145,-23301.5896207164,-61814.6254246337,-6453.9410780376,102070.0267428090,-71599.5100110421,-43423.1760121505,-10859.3895574488,-35740.5530766290,-53850.9286925023,102070.0267428090,64702.9689610700,-3228.8321966327,102070.0267428090
16636622739,273,-2,0,29006.9739902066,20115.5025430227,101313.4028512680,-23351.5136807809,-63740.0296021992,-6509.1337508265,102070.0267428090,-75355.6901879812,-43457.1360539833,-10923.2334626788,-35797.8629286651,-75761.6045539945,102070.0267428090,83036.9868445489,-3333.2918738577,102070.0267428090
16636622739,273,-2,0,-38825.6969414796,-45280.7452799281,93789.0208129289,-23380.6188115814,-63116.3864692361,-6529.4051337335,102070.0267428090,-74237.3693406814,-43503.9330159644,-11032.2438585155,-35878.4495847235,-70037.1534035827,101473.2255490374,40716.3623446157,-3443.6650517386,102070.0267428090
16636622739,273,-2,0,-75940.4210265045,-77786.2119637575,84109.9343503960,-23375.3380311602,-61642.3430053177,-6515.5339593553,98090.5936645627,-71586.6974262876,-43528.6091051213,-11065.8145340500,-35899.2441785939,-55506.0639882366,95682.2779354882,-21940.9369234909,-3434.2594220944,100668.7217704981
16636662734,274,-2,0,-64976.2189286228,-72976.3579127390,91981.8258099983,-23321.6784881711,-62336.6926245188,-6465.3300422639,102070.0267428090,-72280.7793561587,-43448.7890139628,-10915.7989999200,-35781.2175194113,-57329.3690217608,102070.0267428090,41353.2926025094,-3283.3921491868,102070.0267428090
16636662734,274,-2,0,36124.4317436960,30003.3745153405,102070.0267428090,-23320.0236814031,-63227.2828580804,-6466.4494703716,102070.0267428090,-74615.3466747893,-43437.5947328857,-10861.7622583293,-35754.7649465182,-71098.4685912670,102070.0267428090,91522.3735779640,-3272.2343712001,102070.0267428090
16636662734,274,-2,0,-30980.0877070149,-39425.2723701269,95096.0383025589,-23377.2118564710,-63358.3532882572,-6533.2501259295,102070.0267428090,-74486.5272685248,-43490.4998786718,-11009.3442530947,-35851.8388317717,-71034.3569967069,102070.0267428090,58816.2250704339,-3403.4751491324,102070.0267428090
16636662734,274,-2,0,-69998.4966307763,-72481.8870492483,84180.3488119103,-23404.5161681416,-61897.0737383060,-6552.4142484257,97767.5534816104,-72085.4513190600,-43558.8701671200,-11112.3681420946,-35944.0943090832,-58778.7607319160,94459.6069202349,-29644.8289930589,-3492.2871682431,98630.8029004108
16636662734,274,-2,0,-69745.9682509129,-76714.5298983800,89859.3171115979,-23334.4789052288,-62595.3170204905,-6480.9655326814,102070.0267428090,-72999.3061889470,-43476.2880087827,-10954.6017850883,-35825.9338052356,-61493.0331976033,100785.0327844286,22301.7456373816,-3336.2121210952,102070.0267428090
16636662734,274,-2,0,18427.5509689569,14743.3792218160,101295.9665417207,-23304.6802157094,-62372.8428517798,-6454.7928168152,102070.0267428090,-73100.5170911203,-43432.8980019120,-10827.0843223839,-35746.2110556517,-62511.3234093217,102070.0267428090,91864.0790078427,-3218.3314742745,102070.0267428090
16636662734,274,-2,0,-13393.9086379708,-23513.7699179148,96754.3980379513,-23386.3862998755,-63664.6628880779,-6540.1613777250,102070.0267428090,-75006.0392520771,-43498.7252417242,-10995.3635694452,-35860.5387350001,-73935.4401117169,102070.0267428090,65063.6803333861,-3391.1371045539,102070.0267428090
16636662734,274,-2,0,-58073.2655024250,-62037.3307795840,87088.5621972585,-23414.9925551062,-62420.3455401766,-6559.4228417957,99917.5368394369,-73103.3278290864,-43563.1896994921,-11109.3140501920,-35954.5706960478,-64671.7223156287,95511.7354968179,-16091.5965328885,-3505.5864608705,98865.5664429127
16636685213,275,-2,0,-73035.8336148095,-77402.6374891110,87539.6187184850,-23348.7272782085,-62113.3667170306,-6485.9786237724,101248.5368595049,-72280.4994991317,-43491.5463005986,-10977.7569121424,-35842.5792144894,-58389.4066012787,99145.3991344467,8442.2035773904,-3352.5290025347,102070.0267428090
16636685213,275,-2,0,-16872.8843458896,-20656.3079960151,98083.8649282196,-23307.3449413136,-61812.8854439880,-6450.7774768636,102070.0267428090,-71824.1743651809,-43413.0281530002,-10834.1902573285,-35726.5237221922,-55269.1832664876,102070.0267428090,79111.3106508663,-3209.3517140192,102070.0267428090
16636685213,275,-2,0,11950.6129439239,1714.6596685922,99305.8180493603,-23379.0735140849,-63832.0417255743,-6527.7624946624,102070.0267428090,-75394.9431779320,-43475.8986424843,-10964.2142655785,-35827.8806367273,-76131.5147051088,102070.0267428090,74315.3886127101,-3367.3614249619,102070.0267428090
16636685213,275,-2,0,-46172.5766185657,-51574.4864615949,91187.7497476363,-23404.1024664497,-62881.5255851597,-6546.5980893443,102070.0267428090,-73913.1732265309,-43531.6753647207,-11076.4125979828,-35916.9360097744,-68828.8159351868,98618.1606634118,15521.3695889781,-3487.3470833329,101652.7477479630
16636685213,275,-2,0,-76508.7498097104,-78914.3034716061,85053.9407730103,-23375.4840435221,-61741.5219021215,-6509.2797631883,99101.0843826175,-71676.0326563616,-43518.2543951250,-11036.5390554940,-35880.9804656626,-55523.7071486299,97033.7075185219,-9992.4776619047,-3403.9253539148,102070.0267428090
16636685213,275,-2,0,-51131.7039742080,-57455.9982425972,94145.9115284426,-23322.0921898630,-61924.7917516686,-6463.5900616182,102070.0267428090,-71675.6067869728,-43431.9489215599,-10880.4396729525,-35754.8501203960,-54151.2517854861,102070.0267428090,57485.3588950309,-3246.3658477546,102070.0267428090
16636685213,275,-2,0,32173.4345729249,23845.2179793718,101558.6549484312,-23362.9878188849,-63669.5299668071,-6512.4920351496,102070.0267428090,-75257.3873653486,-43455.9192843010,-10919.1572842431,-35794.3707996769,-75082.7930836362,102070.0267428090,84576.6506974335,-3328.1327704047,102070.0267428090
16636685213,275,-2,0,-38251.6493407669,-45101.0040624596,94020.4869095917,-23397.5440778621,-63200.6721051287,-6543.5196620481,102070.0267428090,-74314.4760354484,-43509.5058211093,-11030.6863933222,-35880.1287268850,-70229.0988209647,101983.0155428282,45426.6846356225,-3437.2283401192,102070.0267428090
16636757854,276,-2,0,-75239.0384785396,-77001.4806925555,83652.6723037898,-23404.2119757211,-61666.2038587874,-6542.6192524832,97632.0418420933,-71630.8296626644,-43548.8196495442,-11080.2210870884,-35919.9901016770,-55885.6231229315,95051.3463521282,-25868.0002346113,-3448.4834596805,99831.1096889036
16636757854,276,-2,0,-66859.1213411858,-74873.5695367657,91252.1411992233,-23342.5947590097,-62499.1557124988,-6482.2674762414,102070.0267428090,-72547.4100966398,-43464.2906597152,-10921.3353019744,-35797.2545438240,-58783.7251522198,102070.0267428090,35751.8933700680,-3291.8121953883,102070.0267428090
16636757854,276,-2,0,34070.8043770104,28922.8343666759,102070.0267428090,-23336.4622398109,-63039.7786500389,-6475.1007028127,102070.0267428090,-74281.9031110534,-43448.9106909310,-10845.2141906501,-35757.3931690320,-69178.5763803623,102070.0267428090,92634.6105768523,-3251.6952989630,102070.0267428090
16636757854,276,-2,0,-27060.9942373135,-35675.6262463818,95333.7707630855,-23397.5927486494,-63440.1323786042,-6546.9509525522,102070.0267428090,-74568.8904083193,-43503.7018297247,-10999.3059032158,-35861.1957906285,-71565.7324846617,102070.0267428090,61631.5137551452,-3389.7864902066,102070.0267428090
16636757854,276,-2,0,-66649.2529063837,-69337.0119606938,84695.1640644890,-23427.3305996847,-62038.4502076917,-6566.5409444371,98094.0371227635,-72326.4325546383,-43572.1329566570,-11115.2762216353,-35956.1159935443,-60199.2906652072,94493.0924218916,-27468.8310994248,-3489.8779642721,98444.1139280564
16636757854,276,-2,0,-69762.2607969588,-75840.9257695833,89307.5485637680,-23350.3090787954,-62486.9028417981,-6488.1201384132,102070.0267428090,-72881.0483435249,-43484.1970117176,-10958.9821559446,-35829.2069156810,-61279.7213046003,100316.9536553468,19705.7675202069,-3332.2454519309,102070.0267428090
16636757854,276,-2,0,11024.6147126075,7922.6064199603,100616.1086494357,-23315.3269504295,-62172.4530528028,-6461.2416961314,102070.0267428090,-72683.6152948758,-43427.4347060385,-10828.6782906677,-35736.4160597092,-60164.8560831983,102070.0267428090,90166.9894934628,-3206.3462929039,102070.0267428090
16636757854,276,-2,0,-5935.4025102311,-15892.3504974128,97407.5600034068,-23399.6369217156,-63731.0620096407,-6548.6544301074,102070.0267428090,-75138.1804395743,-43497.0826026531,-10995.9841219832,-35853.8221663538,-74660.7686870293,102070.0267428090,68405.6599427754,-3388.1925219228,102070.0267428090
16636772463,277,-2,0,-53840.4401378409,-57966.5913043783,88160.9743244453,-23429.5816235969,-62558.2420482710,-6572.3936066089,100799.8287037653,-73368.9121476407,-43563.8710905142,-11117.5759163348,-35954.6315345319,-66066.8947687409,96188.1499309020,-8087.6247242731,-3514.8947489401,99387.1469349249
16636772463,277,-2,0,-73650.7525091505,-77261.7233922046,86877.2823096249,-23363.4745267579,-62000.1341303963,-6501.2734186788,100703.8620789227,-72100.4054184554,-43500.9397625459,-10998.4176613477,-35855.6594885741,-57421.8191822215,98654.9557786044,5094.4564797071,-3370.2330014121,102070.0267428090
16636772463,277,-2,0,-25545.8604612239,-29527.1551970842,97127.8489888410,-23322.0070159853,-61777.9763218030,-6468.5909850124,102070.0267428090,-71675.7649670315,-43427.3130290703,-10853.7315784261,-35743.3394792015,-54283.0766128659,102070.0267428090,74987.6660298745,-3228.6375134835,102070.0267428090
16636772463,277,-2,0,19309.6968209233,9704.9671536754,100031.2074631569,-23389.0510254797,-63844.3797701528,-6541.1104580772,102070.0267428090,-75456.1101898609,-43486.4480356298,-10964.6523026641,-35837.0064093445,-76302.4951808647,102070.0267428090,77929.4987615444,-3372.8977270163,102070.0267428090
16636772463,277,-2,0,-42973.8473038729,-48525.2251346751,92131.1964561967,-23411.2084013943,-62986.0217654751,-6558.1330659325,102070.0267428090,-74068.8467396836,-43538.3675979733,-11071.8983824615,-35921.8639269877,-69401.3304060999,99551.9097176043,25219.5471678263,-3482.0541352150,102070.0267428090
16636772463,277,-2,0,-76107.7876963040,-78126.2990899587,84620.2718905438,-23384.7436608044,-61675.3417991015,-6521.4596277081,98691.3980305891,-71588.3765684492,-43530.0935641337,-11049.2056278867,-35895.8128880898,-55128.3908465493,96561.4305340362,-12851.1198503962,-3413.4891636177,101813.1788305735
16636772463,277,-2,0,-55287.8485134140,-62105.7984096067,93395.1889698608,-23328.7600877220,-62049.3402963483,-6471.7789215800,102070.0267428090,-71841.9270348456,-43444.4086431065,-10895.0895799273,-35770.5951200849,-54956.8141536490,102070.0267428090,53679.8508751717,-3256.0269990320,102070.0267428090
16636772463,277,-2,0,36271.7947199187,28987.6395199549,102044.4380763904,-23354.9936420723,-63551.6371522896,-6503.0620701118,102070.0267428090,-75101.3853243817,-43452.4149876160,-10901.6479685149,-35784.9895054264,-74051.2157469872,102070.0267428090,88289.4286998051,-3307.3746796248,102070.0267428090
16636786178,278,-2,0,-34034.6419820526,-41063.2755487346,94560.4771268971,-23392.3971421060,-63251.2045500343,-6539.0054465268,102070.0267428090,-74340.2472173194,-43501.8036690204,-11018.6403734675,-35869.4941598618,-70294.8287192022,102070.0267428090,53936.7352904977,-3420.4369185036,102070.0267428090
16636786178,278,-2,0,-72766.3678009686,-74667.2662371327,83930.7528469813,-23407.0348813840,-61724.2072695424,-6546.0992137746,97745.7368012068,-71731.7242047202,-43549.9025745614,-11094.0435906792,-35930.9653642113,-56656.3615427871,94940.6933172204,-25491.3735148508,-3464.6421610613,99559.7335466615
16636786178,278,-2,0,-65826.3515702481,-73513.3183735354,90937.7644164089,-23342.6069267065,-62610.2711198859,-6482.9975380508,102070.0267428090,-72788.5981830642,-43464.5948521358,-10938.6255991598,-35807.3293967933,-60120.5048282787,102067.4593587794,33961.3681117848,-3307.0583195074,102070.0267428090
16636786178,278,-2,0,32309.8952927942,28160.2604713885,102070.0267428090,-23326.1075298146,-62807.4973176889,-6462.7261551438,102070.0267428090,-73900.2146294145,-43444.8223447985,-10840.0307518035,-35754.9474619706,-66869.8289143900,102070.0267428090,94692.0829357340,-3235.6461068536,102070.0267428090
16636786178,278,-2,0,-19429.2444422087,-28363.8260392363,96047.3940140542,-23395.1348738912,-63517.2755764616,-6541.9865322484,102070.0267428090,-74711.1186164826,-43495.0019264963,-10998.0404627462,-35854.6860728282,-72322.6240655328,102070.0267428090,67318.1112007408,-3387.7909879276,102070.0267428090
16636786178,278,-2,0,-61725.1563498946,-64862.8890004139,85715.4011076990,-23425.3472651025,-62182.1628748675,-6567.7090433321,98841.0972046017,-72623.4947048737,-43565.9152635804,-11115.9211095669,-35953.8893050257,-61920.7764117170,94925.4593607980,-22008.4554731614,-3502.0456610951,98704.5148077642
16636786178,278,-2,0,-69087.4524988553,-74425.6157782291,88945.9854526742,-23350.7836189715,-62350.2109356891,-6486.1124684375,102070.0267428090,-72664.5485139543,-43481.8121431403,-10960.0529132650,-35826.7003701355,-60368.1296263224,100148.0538557476,19540.7248805005,-3339.8989332325,102070.0267428090
16636786178,278,-2,0,4437.8875591412,1471.3787383143,100096.1099580104,-23305.9213207853,-62003.9426195019,-6451.7265572158,102070.0267428090,-72322.4658854741,-43415.8267232695,-10818.9076301189,-35720.5128799617,-58123.3964133355,102070.0267428090,88839.3842608085,-3197.1596818026,102070.0267428090
16636801239,279,-2,0,2793.3624950364,-7267.7409769496,98287.1263036468,-23387.1772001690,-63790.0023330510,-6536.2677147416,102070.0267428090,-75263.3373690950,-43485.5354583681,-10977.0390180298,-35834.8040562196,-75418.3294912257,102070.0267428090,72797.2737508989,-3379.1519231833,102070.0267428090
16636801239,279,-2,0,-49396.1158670804,-54013.5012897536,89390.0820513180,-23417.0002250820,-62682.2673819872,-6558.8266246514,101839.6070680730,-73580.0460229124,-43545.4126944338,-11093.1675165080,-35928.6291664213,-67240.4691273136,97089.0827067631,1713.4672343035,-3497.3854332119,100216.9960259464
