timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
17734234390,1,-2,0,-71962.0222024880,-61218.9801620602,-13566.9697898835,-2609.7884530687,-56434.5931004921,5067.7240497871,29931.5851040851,-101678.5554329245,-38283.5287064430,-37331.2969207764,-38186.4548211896,-61930.9607739578,69638.3693079076,-43374.0063492890,-4986.6871889463,-65949.3183143408
17734234390,1,-2,0,-102070.0389105058,-9657.3914590977,-102070.0389105058,-1666.7311108066,-55362.5581719068,5656.7500852889,-82391.1741679745,-62922.0075124896,-33437.5244281635,2293.5743480341,-96321.6295650497,-91565.1917030839,24685.6407989324,-96974.6211827497,520.5705731759,-98457.4983945617
17734234390,1,-2,0,-3431.8258827299,49895.5146477844,39066.9702017818,-792.4699263814,-54769.3221133043,6291.4536546640,90831.9054540493,-33247.7326931193,-26248.6787974139,89434.1169461202,79980.6925888655,84603.7846613487,102070.0267428090,92908.9191340287,7108.9525334102,92138.9351113761
17734234390,1,-2,0,98076.4548008544,10160.6595673914,98230.2544886964,-609.7111201008,-49743.1385804707,6262.7257224651,98654.0553690395,-62713.6722074872,-27462.4673939864,64742.5261434414,99624.6238738182,99578.8855014608,99767.9958454830,99988.2189902814,2876.6017090022,100764.9074138834
17734272328,2,-2,0,-25122.6923011156,-57291.3814722796,41391.0489657510,-2553.1478243579,-56481.7672610747,5119.5219351624,80961.5306297629,-102070.0389105058,-37548.0644396771,-24006.0505959774,13034.9494139972,-16937.5799898971,100223.8099361672,9962.6059662043,-4549.6600221567,-16264.0614676568
17734272328,2,-2,0,-102070.0389105058,-30718.8107531358,-102070.0389105058,-2031.2266368346,-55831.5133751598,5506.9900727921,-84107.5373141218,-76959.0519337339,-35808.9963712581,-20905.7457808855,-102070.0389105058,-102070.0389105058,10079.9755697584,-102070.0389105058,-1689.4360330782,-102070.0389105058
17734272328,2,-2,0,-51766.0303449816,41895.4365021524,-17473.2263394367,-909.5961759990,-54789.6665023922,6198.9669911129,44998.0288442471,-35089.5934642985,-27404.6464986838,72970.8337783813,31477.8803517382,39018.6401100010,101744.5165174017,45267.7745151149,6135.4272783035,44498.4718834844
17734272328,2,-2,0,98362.7850424919,29582.1653544207,99734.9970516992,-311.1888462467,-49754.2111845796,6470.4161395359,99522.7802514102,-49011.0204303311,-25687.1517567319,81137.9500659987,98828.9295077788,98540.9687947670,98317.5942164915,97947.6962330740,4940.1335809017,98133.9350006460
17734272328,2,-2,0,32801.2390582014,-44287.1189896699,89543.0786711697,-2182.3494313756,-55241.6356008804,5323.9270740910,102070.0267428090,-98641.5713120991,-35672.3288005428,-2325.5997260721,66672.6027165869,36989.4333108390,102070.0267428090,65342.4787706902,-3191.0514979975,41550.0199247427
17734272328,2,-2,0,-102070.0389105058,-47211.0895424038,-85165.4942174830,-2365.5949455291,-56040.0555310082,5234.7621917725,-56071.9592320780,-88513.3994952250,-37400.5067803053,-35644.0632408231,-94468.0878049205,-102070.0389105058,17893.5837615789,-102070.0389105058,-3588.4728116284,-102070.0389105058
17734272328,2,-2,0,-86275.7113786987,27823.2396047867,-68431.8204909447,-1131.8878292574,-54931.0429717780,6038.9617778912,-10009.9139714519,-41915.8295620276,-29272.9963458466,49598.9513731188,-23913.9532987246,-14723.5823790851,75214.9342711334,-12375.2898984382,4475.7655993510,-13009.9082939356
17734272328,2,-2,0,77567.1934209445,42728.4856974383,102070.0267428090,-588.4906568416,-52243.3812590425,6450.8748184382,102070.0267428090,-39794.3064470699,-24642.7009968442,90164.2882647681,99975.7349333411,99584.7746667231,99655.6880038072,99615.3155857487,6326.9224909029,99623.7112965565
17734289640,3,-2,0,82789.7149097131,-26592.8542697476,102070.0267428090,-1653.5169920569,-53731.3445681264,5543.2984801118,102070.0267428090,-89567.2072139696,-32692.8492149026,22995.7910641622,102070.0267428090,83505.8568739242,102070.0267428090,102070.0267428090,-1201.4383842973,90307.2587024377
17734289640,3,-2,0,-95332.7000057651,-58265.2717582910,-49601.8959557500,-2530.5159082672,-56293.3626434682,5113.5719314160,-9886.4118486991,-97418.9367999363,-38191.8451108821,-40427.5012220390,-68100.2994233068,-85455.2192465341,44840.5301765709,-74653.0908703340,-4680.0125582209,-92136.9517767940
17734289640,3,-2,0,-102070.0389105058,7137.4614470664,-101314.6804594344,-1450.1096042678,-55163.1539563725,5814.6624546571,-59582.0599084698,-52589.3575505060,-31556.3498285494,22788.5508518739,-72734.3910937179,-64718.1542467051,44726.9690621224,-67408.6266974067,2354.6926891757,-68325.1341252012
17734289640,3,-2,0,34633.3900073159,50273.7231681319,75830.3277056505,-590.8633577221,-54433.6275256561,6441.6760396401,102070.0267428090,-34925.2687187046,-25448.8474144546,95420.5751122204,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,6965.8117479851,102070.0267428090
17734289640,3,-2,0,99267.9765122410,-5404.7570840858,99593.1703775309,-859.3557558171,-50371.4906121043,6087.4743851242,101010.4515357704,-74008.4584603514,-29147.8272486290,48907.9600382408,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,1197.6907336758,102070.0267428090
17734289640,3,-2,0,-61334.7314619369,-60985.5794016025,597.6894356397,-2598.3629857520,-56445.7630461756,5080.9016654464,44319.9474356982,-102070.0389105058,-38174.3966336380,-34866.1580475388,-25585.5271528667,-51545.6003493372,78425.4297486539,-30338.9960968077,-4956.1219345271,-54340.6176511416
17734289640,3,-2,0,-102070.0389105058,-15506.1356325558,-102070.0389105058,-1740.0414841648,-55518.0613373040,5688.7754633269,-85900.6177887379,-66634.0432853550,-34040.3121287721,-4450.9069947417,-100996.6655352700,-97915.8290350947,19070.7840938049,-102070.0389105058,-111.2370843553,-102070.0389105058
17734289640,3,-2,0,-17021.1355639803,48617.7117982263,24486.7962974519,-800.0747368957,-54744.6946949347,6288.0101964631,80584.1738481930,-33100.2115368379,-26451.5264711491,85943.3629076769,68625.0313487962,74029.5815820360,102070.0267428090,81535.6877397471,6947.0856625746,80883.6330347024
17734339458,4,-2,0,98816.5914632003,15709.7863742814,98418.6469386060,-518.0396922368,-49604.3781659019,6317.8575567698,98281.3101445655,-58627.0052171403,-26907.6812573444,69600.8441309057,98990.1149875923,99218.8433524700,99332.0151006201,99440.6117947649,3463.5957391346,99575.5393848345
17734339458,4,-2,0,-10496.9017013965,-54873.7817905292,55493.1783973011,-2426.6159450961,-56536.4123875065,5162.1697125268,91556.0415950731,-102070.0389105058,-37222.2500218492,-19238.1629313013,26900.1859561015,-3676.3235826900,102070.0267428090,24471.6596826041,-4290.0987135297,-1780.1827159837
17734339458,4,-2,0,-102070.0389105058,-35447.6644464040,-101165.7356826248,-2134.7250660106,-55865.1448891784,5420.3682391096,-79252.0178969268,-80172.8813601839,-36320.0883086090,-25729.4588385853,-102070.0389105058,-102070.0389105058,9483.5759099819,-102070.0389105058,-2234.1594844477,-102070.0389105058
17734339458,4,-2,0,-61799.0507727003,38974.2766873846,-31219.1099434047,-966.5409971304,-54819.8545582100,6153.9221774743,31597.8660101093,-36327.2307466440,-27822.2783567377,67596.8731349544,17652.6633644846,25792.6213527932,95543.3228377702,31250.8432967190,5789.2928067812,30632.9433166563
17734339458,4,-2,0,96165.1529839067,33643.3531876204,99778.5817417189,-258.0768496146,-49703.1068579232,6500.1539905711,99711.2700428944,-46228.0491483815,-25379.8444057717,84336.9835731120,99417.5783446791,99233.4932594448,98670.0072195743,98964.3924765086,5381.3221000048,98336.4419788702
17734339458,4,-2,0,46888.1953718134,-40484.9692541338,98239.6844537342,-2093.6834246268,-54801.3353236454,5346.9483564800,102070.0267428090,-96701.0913581700,-34899.4245306527,3696.6193009907,78104.0078693791,49861.6397798293,102070.0267428090,78270.9730051835,-2624.1950061071,55645.7734831576
17734339458,4,-2,0,-102070.0389105058,-50685.7457179504,-77802.1273112019,-2442.7016402961,-56129.9018043488,5155.4044730932,-45635.7378347375,-90956.8311973305,-37659.1433439737,-37763.7733689542,-89322.2836446205,-100284.9891157930,23261.7039105308,-96839.5354126214,-3935.5685311997,-102070.0389105058
17734339458,4,-2,0,-92657.3276668207,23233.0124814223,-78913.9141053077,-1230.0203041344,-54994.3271629541,5961.2588659799,-23680.9419045652,-44169.8467276903,-29826.2980234762,43102.4598592914,-37668.4759674369,-28316.7248848347,67533.2239128736,-27277.0925328889,3985.8454544720,-27841.8196778353
17734396956,5,-2,0,68107.1376689213,45330.1217936356,101745.3317530888,-683.8245614493,-53001.8911435910,6281.1476154550,102070.0267428090,-38889.2609896827,-24942.4522080774,93342.0891409254,102070.0267428090,102070.0267428090,101381.6636304447,100272.7970835764,6569.6193717333,99662.5992556026
17734396956,5,-2,0,91387.0322862024,-21214.2333984375,102070.0267428090,-1375.3026042003,-52637.0305866583,5694.4942808337,102070.0267428090,-86221.0784199637,-31954.3673593247,29885.1531730088,102070.0267428090,92851.4754373276,102070.0267428090,102070.0267428090,-651.4584879003,99284.2812259837
17734396956,5,-2,0,-88484.3430352118,-59841.2075154049,-37955.6822832456,-2585.9397672957,-56361.8667765814,5073.2116810543,3710.5269784593,-99134.3143626410,-38299.3467123128,-39969.8011383472,-58908.1520199312,-78368.2050704956,53384.4800347948,-64870.1287800236,-4838.7279955793,-84102.6824030895
17734396956,5,-2,0,-102070.0389105058,1243.0032366445,-102070.0389105058,-1562.2227627943,-55261.2985989463,5732.4453272244,-69464.2252309777,-56145.6346363409,-32241.4763335588,15464.4856063308,-82732.8674301563,-75478.3649073501,37221.2157676192,-79369.7038605983,1734.2253250835,-80266.8646504443
17734396956,5,-2,0,21464.6445990536,50782.3572307245,63427.0642722163,-753.4237872766,-54879.9751482121,6480.3936509307,102070.0267428090,-34328.4066864489,-25828.3457106653,95371.2594369970,97821.5293847169,100464.9736871979,102070.0267428090,102070.0267428090,7016.9404100351,102070.0267428090
17734396956,5,-2,0,98745.3495983020,165.5901860634,99340.8366808168,-770.9452707016,-50176.9778106927,6153.8856743839,99877.6754646450,-70046.5712009237,-28533.2125467085,54736.0069594031,101290.4789104536,101218.1906236285,102070.0267428090,102070.0267428090,1803.1553275854,102070.0267428090
17734396956,5,-2,0,-49619.7703023829,-60438.5319201399,14559.7321736673,-2594.0191179862,-56464.5743054639,5088.7619975940,57513.3689331173,-102070.0389105058,-38045.0540164101,-31854.2758852591,-12855.7557428857,-40378.4167330553,86086.6618731606,-17026.2946674332,-4885.3546098049,-41956.9198741987
17734396956,5,-2,0,-102070.0389105058,-21146.1429670163,-102070.0389105058,-1840.0112812621,-55647.1971036859,5630.5652017259,-87540.1419294483,-70337.6833474126,-34731.8388423103,-10675.9250247525,-102070.0389105058,-102070.0389105058,13993.0825326229,-102070.0389105058,-716.7625167490,-102070.0389105058
17734414701,6,-2,0,-29218.8014241972,47136.0270207030,10104.8706774582,-818.8616607904,-54740.6550195894,6270.9997563047,69071.5493191077,-33278.4439599004,-26711.8665123728,82233.4078109682,56539.4664794091,62752.3654833842,102070.0267428090,69842.8839561076,6686.0885657225,69267.5100764412
17734414701,6,-2,0,99270.1058591850,20864.2782701129,99090.9730265577,-423.8738865240,-49600.0464658329,6387.6392980494,98162.5047527862,-55052.8537846725,-26426.7408727208,73925.9371404982,98232.2499909754,98368.7715493288,98623.7699716472,98897.3971378015,4018.6252297131,99239.3337539198
17734414701,6,-2,0,3998.7067100139,-51789.8425276641,68750.2856198916,-2304.8538029890,-56294.7740962997,5407.2514619345,100659.2674700667,-102070.0389105058,-36851.6463120160,-14024.0979918246,40481.0390880600,9700.3312611858,102070.0267428090,38493.9325199053,-3974.9066950282,12813.9718719957
17734414701,6,-2,0,-102070.0389105058,-39803.7485798045,-96694.1801063746,-2191.4630362960,-55921.3353131068,5370.1399866245,-72968.9842884643,-83130.2644083936,-36694.2571536112,-29788.4564863569,-101743.7012817145,-102070.0389105058,10530.6913954739,-102070.0389105058,-2711.7415847481,-102070.0389105058
17734414701,6,-2,0,-70894.0026138543,35688.4388311364,-44609.6359616588,-1005.9034963526,-54837.5463893905,6129.9396470363,17541.6939694594,-38000.7270968842,-28257.3221889451,61844.1685925198,3551.2274916534,12245.3510640660,88898.1542364633,16704.7389434933,5405.0369411127,16244.8973451607
17734414701,6,-2,0,92158.6467802293,37004.4604164153,101964.8735068652,-172.6961210080,-49598.3186528840,6555.6265203869,99559.4415219378,-43750.5357274749,-25075.8345006505,86750.6044180013,99635.1489315701,99594.9346935703,99530.2755526532,99371.4627737201,5742.4471740129,98994.5927000231
17734414701,6,-2,0,60197.4533429869,-36267.6211999084,102070.0267428090,-2002.1701768215,-54477.4799050060,5395.7651561336,102070.0267428090,-94402.9784592209,-34043.7920900634,10123.0857196021,87997.8176777465,61979.2786980418,102070.0267428090,89092.3263423638,-2219.8989437712,69489.4732018853
17734414701,6,-2,0,-102070.0389105058,-53601.8559385367,-69141.2337188127,-2476.9415391558,-56196.3252613053,5136.1065059320,-33883.6408644799,-93326.7335075349,-37861.1514466282,-39188.1482944414,-82982.9744383519,-96069.4418806974,30475.2377981342,-90229.6774674946,-4245.1269060721,-102070.0389105058
17734428862,7,-2,0,-98056.8769766663,18035.9336467105,-87947.8814499851,-1296.0057240052,-55042.1705468619,5915.5204936224,-36503.8326983322,-46760.5562321407,-30394.0670926283,36278.8884871665,-50396.3978875008,-41434.4146372279,59922.2078731552,-41620.3127092888,3410.8609411039,-42340.8958828403
17734428862,7,-2,0,57817.9628876861,47641.9476869041,94182.4389543051,-670.7321196679,-53377.8608077231,6300.7011042495,102070.0267428090,-37381.5373409583,-25237.7013714861,95296.1604122058,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,6780.0231851956,101965.7495810364
17734428862,7,-2,0,98036.6299291529,-15645.2854134229,101823.6308821444,-1145.2236249753,-51373.0745760847,5871.1205679155,102070.0267428090,-81881.0069755821,-30817.2109173430,37187.3165642705,102070.0267428090,101328.6246399935,102070.0267428090,102070.0267428090,-71.2662002920,102070.0267428090
17734428862,7,-2,0,-79771.7488990220,-60990.0571140334,-24483.4988516129,-2612.1976570397,-56412.7764200886,5058.2575816589,18846.5456090549,-100714.5331490365,-38345.8151464796,-38999.5368259890,-47725.6492733492,-70034.8415411864,62509.2549008618,-53503.6747928723,-4966.0507751346,-74581.5691484088
17734428862,7,-2,0,-102070.0389105058,-4643.0105921823,-102070.0389105058,-1641.3127921435,-55321.6503751881,5666.9587829234,-76626.7764688930,-59768.4811914941,-32900.6613089417,8259.1284109925,-90540.8784814382,-84968.5357090100,30586.5357209736,-89576.1748065281,1092.9146963335,-90579.8272789684
17734428862,7,-2,0,8861.4172360313,50914.1333873170,51420.8814569021,-780.9349497932,-54775.4546325031,6305.4830091009,99130.4085319608,-33518.9993260899,-26088.0895347447,92303.4058693318,89378.4984039425,93587.4507473601,102070.0267428090,100598.6236691011,7024.1071834638,98772.3010467648
17734428862,7,-2,0,97956.9436826595,5570.9556549903,98509.6613108416,-670.7321196679,-49939.2575178629,6226.1374581185,99396.5160614786,-66139.7427696198,-27940.7552207027,60326.9176371830,100093.2383815602,100051.9412185432,100927.0541417460,101146.7054047937,2392.5342262951,101835.9324236324
17734428862,7,-2,0,-36906.6077985652,-59290.5705633794,29227.4039858510,-2584.1876189532,-56476.8515115582,5099.1288752871,70635.4390563668,-102070.0389105058,-37824.5996853721,-28180.9455559875,666.6802766258,-29432.7338697382,93853.6191153619,-3514.5053826417,-4765.6366407639,-28722.1282075815
17734466097,8,-2,0,-102070.0389105058,-26320.7480656962,-102070.0389105058,-1942.2321022716,-55779.5451420290,5561.0511497765,-86231.5183038378,-73735.7560391556,-35311.0820495665,-16247.2457106475,-102070.0389105058,-102070.0389105058,11955.4800226531,-102070.0389105058,-1243.0884105222,-102070.0389105058
17734466097,8,-2,0,-40535.7815560664,44964.7258580427,-2948.4276233480,-857.6401105651,-54757.4707765987,6241.0428867266,57727.1066955091,-33922.3463080736,-27010.1332645936,77975.3223077796,44466.3856669623,50361.8902993109,102070.0267428090,57633.1720760360,6447.4678633278,57666.1952052135
17734466097,8,-2,0,99313.8000584762,25642.0826076997,99483.8314538800,-367.1480839355,-49630.4900432839,6434.2294091844,99001.9906596915,-51776.7865889731,-26009.0846792733,77808.8682152418,97948.9251704531,98009.1065989394,97980.7436976451,98064.0924208823,4501.0865764395,98199.7014019740
17734466097,8,-2,0,18995.9040875565,-48158.9166218205,80658.8713389890,-2287.7703566496,-55681.9115427218,5365.2120694112,102070.0267428090,-100538.1015451038,-36419.5713978333,-8134.3486800732,54439.6505355835,22310.8470746051,102070.0267428090,52347.9017747515,-3609.0240515624,27970.4322332538
17734466097,8,-2,0,-102070.0389105058,-43811.8365840689,-90718.3930103881,-2289.4494988111,-56002.4208447349,5307.6831988324,-63801.6833220011,-86016.9409703652,-37072.4291708683,-33031.7439068152,-98222.5766720011,-102070.0389105058,15270.7150344255,-102070.0389105058,-3197.9992528834,-102070.0389105058
17734466097,8,-2,0,-79197.4822797664,31770.6594726919,-56743.9567922154,-1085.5654074524,-54904.5417280976,6069.6852123691,4195.9937463011,-40024.7504571996,-28774.1086084091,55581.1630130278,-10159.7226547360,-2593.3742300546,82632.5691052448,1372.1390030263,4912.8049338374,1220.1036312237
17734466097,8,-2,0,85744.1533752916,40013.1181390369,102070.0267428090,-336.2543017020,-50665.0728010482,6577.6378839396,100627.0717442732,-41312.0684456732,-24809.6783003455,88615.7784962932,99549.5613521175,99711.8784277356,99447.2066864429,99726.0294591407,6054.0010511643,99287.1284670403
17734466097,8,-2,0,73273.2983860060,-31450.5273692803,102070.0267428090,-1897.1386178458,-54244.8700448418,5419.8815312367,102070.0267428090,-91927.1076773855,-33282.3984613678,16966.4295990643,97542.7187797161,73241.4311880268,102070.0267428090,98093.6234210716,-1729.4799233225,81212.4163705551
17734491240,9,-2,0,-100469.9137721080,-56602.2274596218,-58335.4185304753,-2540.4447488748,-56288.9701049152,5093.8480948660,-20084.0125436449,-95690.6371432056,-38075.0960598660,-40161.3936925213,-75014.9216707578,-91349.6896246528,38830.8317095389,-82653.0351713010,-4544.7929434275,-98192.9118271468
17734491240,9,-2,0,-102070.0389105058,12233.7674166906,-95577.8304259601,-1389.0034308229,-55122.0149734141,5853.2340535858,-48519.1656216573,-49715.7369272254,-30999.2883326015,29153.5947369230,-62401.9114794898,-54756.3756838847,52346.4659865264,-56328.1987594723,2841.2423820347,-56884.3841812490
17734491240,9,-2,0,46636.5308984244,50260.6307263504,86661.5125418637,-698.0120959449,-53784.3835585776,6332.8116561652,102070.0267428090,-35840.9244077215,-25285.8002770272,95573.2675396515,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,6921.0954621608,102070.0267428090
17734491240,9,-2,0,99039.8443645077,-10269.2075907488,100754.6013746744,-1003.2996092325,-50767.4518021164,5977.0038656687,102070.0267428090,-77688.1281596677,-29838.7820804165,43672.9301571382,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,548.8239651988,102070.0267428090
17734491240,9,-2,0,-70594.9571290369,-61669.3431245678,-11018.8715597071,-2622.9904041216,-56456.5557932575,5055.5806883578,32806.0818015369,-101924.5497595939,-38312.9258619672,-37340.8242273887,-36151.5048691271,-61283.4689552218,71036.9122130398,-42319.8822704271,-5022.5940622708,-64803.4011306466
17734491240,9,-2,0,-102070.0389105058,-10383.2919161607,-102070.0389105058,-1680.7117944562,-55387.1855902765,5653.6108195086,-81777.8492419172,-63235.9584259152,-33510.8226338249,1540.3087408162,-96415.9535508212,-92271.2588143256,24667.2310736393,-97816.6501382909,468.6145077420,-99135.1904368122
17734491240,9,-2,0,-3919.9938792663,50316.5656286455,39180.5556516239,-788.6005987917,-54764.5645438465,6296.4424103614,90596.6917067650,-32965.5273007048,-26224.5259192203,89502.1830421477,79715.4611335190,83734.5000649241,102070.0267428090,91809.2635336553,7179.9753797657,91689.3265460716
17734491240,9,-2,0,97909.3071495976,10807.0927965038,97956.8220056912,-602.3496635229,-49743.1629158643,6263.4071134872,98714.9303562446,-62341.7908894877,-27395.8127507904,65364.7699912698,99440.1615899825,99495.2812565904,99578.9950107322,99839.3107165622,2946.3347794945,100607.1897276645
17734504600,10,-2,0,-23696.6869042541,-57550.7724331511,43739.9619989358,-2563.8797329558,-56501.2477436882,5110.9437089022,83146.2649297158,-102070.0389105058,-37540.1067659549,-23784.7323584649,15054.2760433390,-16018.0793086842,101315.2036703978,11025.6367991407,-4535.1561275438,-14954.0507246084
17734504600,10,-2,0,-102070.0389105058,-31242.4597536080,-102070.0389105058,-2050.4637655117,-55846.5769838266,5491.5614332207,-82378.5197632786,-77205.6911483349,-35857.8010032149,-21302.9602436704,-102070.0389105058,-102070.0389105058,12034.8134059387,-102070.0389105058,-1732.2419905013,-102070.0389105058
17734504600,10,-2,0,-52110.6438544010,41941.1383714194,-16949.1758049694,-925.4263495657,-54807.6625259934,6184.3779226221,45538.7977941491,-35102.3817136594,-27428.1179858553,72737.5060241046,31513.4952003390,38370.3695586683,101833.5475550551,44457.2477266482,6133.1640866944,44108.5823741868
17734504600,10,-2,0,98241.4609374703,30040.6441707092,99481.4830883932,-326.9216782388,-49776.7944298830,6460.7306528648,99537.3084814168,-48812.9911645377,-25660.7843577166,81424.9982017487,98808.1957523925,98494.7072114462,98280.3245611228,97875.9068218187,4986.4681704035,97910.7307701259
17734504600,10,-2,0,33866.6060889278,-44174.4461170894,90955.0303782007,-2191.2926885404,-55186.8322943899,5304.8481254726,102070.0267428090,-98518.0570216494,-35605.5403126817,-1862.6797004433,68485.6747170830,38030.5379541004,102070.0267428090,66179.4094612626,-3132.5492116728,42732.3306896343
17734504600,10,-2,0,-102070.0389105058,-47658.0212144072,-83843.4252868831,-2386.5963902455,-56062.8334594608,5217.9342670663,-53602.2939756223,-88692.7270110015,-37422.0801067723,-35762.9294710864,-93634.4180570966,-102070.0389105058,20223.6246969913,-101851.0568707834,-3591.1983757167,-102070.0389105058
17734504600,10,-2,0,-86936.7823470891,27413.3342342154,-68865.6718888635,-1168.8532922055,-54966.2684540804,6006.2428411343,-9995.4465799295,-42168.6986374020,-29331.3404521126,48982.4871812813,-24653.6397562880,-16030.7337133801,75468.2170481997,-14194.7742751600,4453.5230495586,-14584.8706353035
17734504600,10,-2,0,76528.8995156492,43196.0659509503,102070.0267428090,-635.7499913019,-52404.0191924989,6404.5037258460,102070.0267428090,-39607.4714623537,-24644.4409774899,90379.3766415073,100025.9875212198,99585.9792687086,99521.6364879089,99634.7717329686,6380.8497232222,99556.8984733018
17734554589,11,-2,0,83771.2708447230,-26122.7066322060,102070.0267428090,-1648.8567641737,-53675.9085414011,5528.9771009512,102070.0267428090,-89279.7940473148,-32631.3050043722,23747.5113738836,102070.0267428090,84459.6339570873,102070.0267428090,102070.0267428090,-1138.7990810528,91307.3582074058
17734554589,11,-2,0,-94679.8787358206,-58888.2091648384,-47501.9339995625,-2588.8721822301,-56352.5463208150,5061.5793628915,-7171.8595259848,-97693.9510835284,-38247.5366592407,-40554.5806476578,-66639.9081152237,-84783.3311956680,46468.4098314218,-73976.2749022547,-4718.5841571496,-91359.3386082334
17734554589,11,-2,0,-102070.0389105058,6561.0898162604,-101471.2665498489,-1492.6113692703,-55205.6922244655,5778.0985257041,-59600.5669753375,-52828.5988054387,-31635.3303486271,22096.0750579834,-73285.5999274940,-65731.2123487896,44645.0561271103,-68932.8984138103,2317.0580029024,-69468.3014094134
17734554589,11,-2,0,33744.1868911921,50797.1044792739,75654.6018281336,-609.0662321692,-54523.3521220285,6441.7855489115,102070.0267428090,-34632.7207839906,-25442.8122368304,95625.6616421711,102070.0267428090,102070.0267428090,102070.0267428090,102070.0267428090,7017.9259934778,102070.0267428090
