timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
17735805876,51,3,0,10.1684570313,0.6436035156,0.5646484375,-2.3170731707,0.6707317073,-0.9451219512,141.5971680566,-117.5976480470,69.5986080278
17735861007,52,3,0,10.0153320313,0.5790039063,0.6699218750,-2.3170731707,1.5548780488,-1.4939024390,141.5971680566,-117.5976480470,69.5986080278
17735888578,53,3,0,9.9985839844,0.6747070313,0.7058105469,-1.4329268293,1.3719512195,-1.4329268293,137.3972520550,-115.7976840463,65.3986920262
17735903455,54,3,0,10.0153320313,0.6914550781,0.7177734375,-1.7682926829,0.6707317073,-1.7682926829,137.3972520550,-115.7976840463,65.3986920262
17735914716,55,3,0,10.0249023438,0.6699218750,0.6890625000,-1.5853658537,-0.0914634146,-1.4024390244,137.3972520550,-115.7976840463,65.3986920262
17735946913,56,3,0,10.0631835938,0.7105957031,0.6388183594,-1.1280487805,-0.6707317073,-0.6707317073,137.3972520550,-115.7976840463,65.3986920262
17735974944,57,3,0,10.0536132813,0.6651367188,0.5790039063,-1.4329268293,-0.8231707317,-0.3963414634,138.5972280554,-115.7976840463,61.7987640247
17736017533,58,3,0,10.0392578125,0.6890625000,0.6196777344,-1.4024390244,-0.7317073171,0.2439024390,138.5972280554,-115.7976840463,61.7987640247
17736037229,59,3,0,10.0990722656,0.6914550781,0.5670410156,-1.9512195122,-0.7012195122,-0.2743902439,138.5972280554,-115.7976840463,61.7987640247
17736077010,60,3,0,10.0799316406,0.6603515625,0.5742187500,-2.1646341463,-0.2439024390,-0.5182926829,138.5972280554,-115.7976840463,61.7987640247
17736098476,61,3,0,10.0344726563,0.7177734375,0.6268554688,-1.4329268293,0.2743902439,0.1219512195,140.9971800564,-116.9976600468,66.5986680266
17736139671,62,3,0,10.0847167969,0.6938476563,0.6555664063,-1.7682926829,0.2439024390,0.0000000000,140.9971800564,-116.9976600468,66.5986680266
17736164710,63,2,0,10.0512207031,0.7034179688,0.6699218750,-1.7987804878,0.2439024390,0.0000000000,140.9971800564,-116.9976600468,66.5986680266
17736265482,64,2,0,10.0703613281,0.7010253906,0.6579589844,-1.9512195122,-0.2743902439,-0.2743902439,140.9971800564,-116.9976600468,66.5986680266
17736278243,65,2,0,10.0775390625,0.7010253906,0.6555664063,-2.0426829268,-0.4573170732,-0.3658536585,140.9971800564,-115.7976840463,65.3986920262
17736288494,66,2,0,10.0009765625,0.7345214844,0.7058105469,-2.0426829268,-0.6707317073,-0.1219512195,140.9971800564,-115.7976840463,65.3986920262
17736299715,67,2,0,9.9961914063,0.7273437500,0.6794921875,-2.2560975610,-1.4024390244,-0.1219512195,140.9971800564,-115.7976840463,65.3986920262
17736327238,68,2,0,10.0512207031,0.7512695313,0.5933593750,-2.4390243902,-1.9512195122,-0.0304878049,140.9971800564,-115.7976840463,65.3986920262
17736347218,69,2,0,10.1062500000,0.7656250000,0.5598632813,-2.5609756098,-1.4634146341,0.1219512195,143.3971320574,-116.9976600468,67.7986440271
17736389767,70,2,0,10.0296875000,0.7297363281,0.6148925781,-2.4390243902,-0.5182926829,0.5792682927,143.3971320574,-116.9976600468,67.7986440271
17736414753,71,2,0,9.9937988281,0.6890625000,0.5550781250,-2.1341463415,-0.5182926829,0.5487804878,143.3971320574,-116.9976600468,67.7986440271
17736449469,72,2,0,10.1229980469,0.7943359375,0.5383300781,-1.1585365854,-0.9146341463,0.9451219512,143.3971320574,-116.9976600468,67.7986440271
17736472346,73,2,0,10.0823242188,0.6770996094,0.5646484375,-1.7682926829,-0.1829268293,0.1829268293,137.9972400552,-118.7976240475,64.7987040259
17736514663,74,2,0,10.1301757813,0.7560546875,0.5694335938,-1.0975609756,0.1219512195,0.0914634146,137.9972400552,-118.7976240475,64.7987040259
17736534625,75,2,0,10.0679687500,0.8206542969,0.6364257813,-1.0975609756,0.9756097561,0.3048780488,137.9972400552,-118.7976240475,64.7987040259
17736611083,76,2,0,9.9914062500,0.7632324219,0.6268554688,-1.8902439024,1.0365853659,-0.0304878049,137.9972400552,-118.7976240475,64.7987040259
17736625739,77,2,0,10.0057617188,0.7751953125,0.6507812500,-1.5243902439,0.2743902439,0.6402439024,140.3971920562,-119.9976000480,67.1986560269
17736640900,78,2,0,10.0105468750,0.7632324219,0.6364257813,-1.5243902439,-0.3353658537,1.0365853659,140.3971920562,-119.9976000480,67.1986560269
17736672285,79,2,0,10.0560058594,0.6866699219,0.5239746094,-1.6158536585,-0.6402439024,0.9146341463,140.3971920562,-119.9976000480,67.1986560269
17736697281,80,2,0,10.1349609375,0.7512695313,0.5144042969,-0.9451219512,-0.5182926829,1.0670731707,140.3971920562,-119.9976000480,67.1986560269
17736724670,81,2,0,10.0560058594,0.7321289063,0.5813964844,-1.6158536585,0.4878048780,0.1829268293,135.5972880542,-119.9976000480,63.5987280254
17736752153,82,2,0,10.0607910156,0.7560546875,0.5837890625,-1.2804878049,0.5182926829,0.2439024390,135.5972880542,-119.9976000480,63.5987280254
17736799680,83,2,0,10.0344726563,0.8278320313,0.6244628906,-1.0975609756,0.7926829268,1.0060975610,135.5972880542,-119.9976000480,63.5987280254
17736839750,84,2,0,9.9961914063,0.7488769531,0.6436035156,-2.1036585366,0.7317073171,1.0060975610,135.5972880542,-119.9976000480,63.5987280254
17736909501,85,2,0,10.0512207031,0.7058105469,0.6244628906,-2.1341463415,0.1524390244,1.0670731707,135.5972880542,-119.9976000480,63.5987280254
17736959649,86,2,0,10.0990722656,0.7058105469,0.6029296875,-1.8292682927,-0.2134146341,0.7317073171,137.3972520550,-120.5975880482,62.9987400252
17736989685,87,2,0,10.0416503906,0.7321289063,0.6244628906,-1.4939024390,-0.0609756098,0.3963414634,137.3972520550,-120.5975880482,62.9987400252
17737001023,88,2,0,10.0249023438,0.7632324219,0.6148925781,-1.2804878049,-0.3658536585,0.5487804878,137.3972520550,-120.5975880482,62.9987400252
17737025691,89,2,0,10.0607910156,0.7775878906,0.5790039063,-1.4939024390,-0.6097560976,0.8536585366,137.3972520550,-120.5975880482,62.9987400252
17737038525,90,2,0,10.0727539063,0.7464843750,0.5598632813,-1.8902439024,-0.1219512195,1.0975609756,138.5972280554,-119.3976120478,62.9987400252
17737054748,91,2,0,10.0727539063,0.7464843750,0.5598632813,-1.8902439024,-0.1219512195,1.0975609756,138.5972280554,-119.3976120478,62.9987400252
17737097237,92,2,0,10.0464355469,0.7129882813,0.5933593750,-2.0121951220,0.5182926829,1.2195121951,138.5972280554,-119.3976120478,62.9987400252
17737100957,93,2,0,10.0249023438,0.7201660156,0.6316406250,-1.8597560976,0.7317073171,1.1585365854,138.5972280554,-119.3976120478,62.9987400252
17737147236,94,2,0,10.0703613281,0.7201660156,0.6364257813,-1.5853658537,0.5792682927,1.0365853659,140.3971920562,-111.5977680446,59.9988000240
17737162114,95,2,0,10.0560058594,0.6268554688,0.6364257813,-1.4329268293,0.6097560976,1.0975609756,140.3971920562,-111.5977680446,59.9988000240
17737199699,96,2,0,10.0201171875,0.5670410156,0.6603515625,-0.2743902439,0.3963414634,0.8841463415,140.3971920562,-111.5977680446,59.9988000240
17737222325,97,2,0,10.0823242188,0.2296875000,0.5742187500,1.8902439024,0.0609756098,0.0000000000,140.3971920562,-111.5977680446,59.9988000240
17737264418,98,2,0,10.1110351563,0.1890136719,0.5479003906,7.6524390244,0.1524390244,-3.0487804878,136.1972760545,-120.5975880482,62.9987400252
17737329565,99,2,0,10.1588867188,0.5072265625,0.5239746094,14.2987804878,1.2804878049,-6.1280487805,136.1972760545,-120.5975880482,62.9987400252
17737341823,100,2,0,10.0129394531,0.7728027344,0.5670410156,18.2012195122,2.8048780488,-6.9817073171,136.1972760545,-120.5975880482,62.9987400252
17737353492,101,2,0,9.9770507813,1.1029785156,0.6125000000,19.6341463415,2.7439024390,-6.9207317073,136.1972760545,-120.5975880482,62.9987400252
17737397250,102,2,0,10.0488281250,1.1867187500,0.6818847656,17.5304878049,1.9207317073,-6.0670731707,139.1972160557,-116.3976720466,68.3986320274
17737413199,103,2,0,10.0033691406,1.4092285156,0.7560546875,13.6890243902,1.2500000000,-4.1768292683,139.1972160557,-116.3976720466,68.3986320274
17737449704,104,2,0,9.9555175781,1.2010742188,0.7273437500,8.2317073171,0.0914634146,-2.1951219512,139.1972160557,-116.3976720466,68.3986320274
17737475651,105,2,0,10.0583984375,1.1867187500,0.6723144531,5.1829268293,-0.8536585366,0.2439024390,139.1972160557,-116.3976720466,68.3986320274
17737529255,106,2,0,10.0440429688,1.0981933594,0.6794921875,1.7682926829,-0.7012195122,0.7621951220,140.3971920562,-115.1976960461,67.1986560269
17737540594,107,2,0,10.0225097656,0.9881347656,0.6579589844,-0.5487804878,-0.5487804878,1.1585365854,140.3971920562,-115.1976960461,67.1986560269
17737584832,108,2,0,10.0536132813,0.8972167969,0.6101074219,-1.2500000000,-0.5487804878,1.7378048780,140.3971920562,-115.1976960461,67.1986560269
17737597176,109,2,0,10.0272949219,0.8541503906,0.5550781250,-1.0975609756,-0.1219512195,1.2500000000,140.3971920562,-115.1976960461,67.1986560269
17737639695,110,2,0,10.0440429688,0.9043945313,0.6101074219,-0.4268292683,0.4268292683,0.9146341463,143.9971200576,-115.1976960461,64.7987040259
17737709408,111,2,0,10.0177246094,1.0240234375,0.6053222656,-0.5487804878,0.8231707317,0.3353658537,143.9971200576,-115.1976960461,64.7987040259
17737717110,112,2,0,10.0416503906,0.9785644531,0.6220703125,-1.5243902439,0.6097560976,0.2134146341,143.9971200576,-115.1976960461,64.7987040259
17737734816,113,2,0,10.0560058594,0.9881347656,0.6459960938,-1.7073170732,0.7926829268,1.2195121951,143.9971200576,-115.1976960461,64.7987040259
17737768673,114,2,0,10.0583984375,0.9163574219,0.6675292969,-2.3170731707,1.0060975610,1.1280487805,139.7972040559,-115.7976840463,64.1987160257
17737815811,115,2,0,10.0177246094,0.8876464844,0.7058105469,-2.1036585366,0.9451219512,0.7012195122,139.7972040559,-115.7976840463,64.1987160257
17737821846,116,2,0,10.0249023438,0.9354980469,0.7010253906,-1.3109756098,0.1524390244,0.3963414634,139.7972040559,-115.7976840463,64.1987160257
17737873266,117,2,0,10.0296875000,0.9737792969,0.6627441406,-1.1890243902,-0.5792682927,0.3048780488,139.7972040559,-115.7976840463,64.1987160257
17737887162,118,2,0,9.9985839844,0.9761718750,0.6794921875,-1.2804878049,-1.0670731707,0.7317073171,137.9972400552,-115.1976960461,68.3986320274
17737922224,119,2,0,10.0057617188,0.9570312500,0.6148925781,-1.4634146341,-1.5243902439,1.2195121951,137.9972400552,-115.1976960461,68.3986320274
17737952184,120,2,0,10.0560058594,0.9020019531,0.5813964844,-1.7073170732,-1.5243902439,1.1585365854,137.9972400552,-115.1976960461,68.3986320274
17737974696,121,2,0,10.0368652344,0.9163574219,0.5742187500,-1.4329268293,-1.0060975610,1.0975609756,137.9972400552,-115.1976960461,68.3986320274
17738004595,122,2,0,10.0201171875,0.9139648438,0.6029296875,-1.4024390244,-0.5792682927,0.8231707317,137.9972400552,-117.5976480470,61.1987760245
17738077184,123,2,0,10.0440429688,0.9546386719,0.5933593750,-1.6158536585,-0.3658536585,0.7317073171,137.9972400552,-117.5976480470,61.1987760245
17738089685,124,2,0,10.0488281250,0.9235351563,0.5837890625,-1.7073170732,0.1829268293,0.9451219512,137.9972400552,-117.5976480470,61.1987760245
17738109716,125,2,0,10.0488281250,0.9067871094,0.5909667969,-1.7987804878,0.5487804878,0.9451219512,137.9972400552,-117.5976480470,61.1987760245
17738163879,126,2,0,10.0081542969,0.8828613281,0.6699218750,-1.7682926829,0.6402439024,0.8841463415,137.3972520550,-122.9975400492,70.1985960281
17738176107,127,2,0,10.1158203125,0.9115722656,0.6220703125,-1.4634146341,0.4878048780,0.7012195122,137.3972520550,-122.9975400492,70.1985960281
17738215979,128,2,0,10.0871093750,0.9689941406,0.6364257813,-1.7378048780,1.3109756098,0.5792682927,137.3972520550,-122.9975400492,70.1985960281
17738228525,129,2,0,9.9626953125,0.9618164063,0.7273437500,-2.4390243902,1.4634146341,0.3963414634,137.3972520550,-122.9975400492,70.1985960281
17738272227,130,2,0,10.1038574219,0.9402832031,0.6675292969,-2.3475609756,0.3353658537,1.0365853659,141.5971680566,-117.5976480470,63.5987280254
17738284712,131,2,0,10.1158203125,0.9498535156,0.6794921875,-2.9268292683,0.7317073171,1.0060975610,141.5971680566,-117.5976480470,63.5987280254
17738329705,132,2,0,10.0272949219,0.8517578125,0.7058105469,-2.9573170732,0.9756097561,0.7926829268,141.5971680566,-117.5976480470,63.5987280254
17738364726,133,2,0,10.0033691406,0.9402832031,0.7560546875,-1.8292682927,0.6402439024,1.1890243902,141.5971680566,-117.5976480470,63.5987280254
17738441001,134,2,0,10.0105468750,0.8996093750,0.7560546875,-2.0121951220,0.0914634146,0.7621951220,139.7972040559,-118.1976360473,67.7986440271
17738448494,135,2,0,10.0105468750,0.8996093750,0.7560546875,-2.0121951220,0.0914634146,0.7621951220,139.7972040559,-118.1976360473,67.7986440271
17738454263,136,2,0,9.9866210938,0.9020019531,0.7536621094,-1.7378048780,-0.3658536585,1.0975609756,139.7972040559,-118.1976360473,67.7986440271
17738474461,137,2,0,10.0105468750,0.9689941406,0.7249511719,-1.7987804878,-1.0060975610,1.3109756098,139.7972040559,-118.1976360473,67.7986440271
17738528439,138,2,0,9.9674804688,1.0694824219,0.7225585938,-3.3841463415,-1.8292682927,1.0670731707,141.5971680566,-119.9976000480,64.7987040259
17738547144,139,2,0,10.0105468750,1.2154296875,0.6890625000,-6.3719512195,-3.0792682927,1.7378048780,141.5971680566,-119.9976000480,64.7987040259
17738572145,140,2,0,10.0655761719,1.2441406250,0.6196777344,-11.0365853659,-3.5975609756,2.6829268293,141.5971680566,-119.9976000480,64.7987040259
17738598593,141,2,0,10.0560058594,0.9929199219,0.5790039063,-15.4268292683,-3.3231707317,3.6890243902,141.5971680566,-119.9976000480,64.7987040259
17738629345,142,2,0,10.1014648438,0.7823730469,0.5024414063,-16.0670731707,-2.9573170732,5.3658536585,136.1972760545,-114.5977080458,66.5986680266
17738672330,143,2,0,10.1014648438,0.5933593750,0.5167968750,-14.4512195122,-1.5853658537,5.6097560976,136.1972760545,-114.5977080458,66.5986680266
17738689458,144,2,0,10.0464355469,0.5167968750,0.5742187500,-11.0365853659,-0.2439024390,4.9390243902,136.1972760545,-114.5977080458,66.5986680266
17738743756,145,2,0,10.0129394531,0.5694335938,0.5622558594,-7.4085365854,-0.0914634146,3.5060975610,136.1972760545,-114.5977080458,66.5986680266
17738834820,146,2,0,10.0057617188,0.6531738281,0.5742187500,-5.0304878049,-0.1829268293,1.7987804878,139.7972040559,-119.3976120478,65.3986920262
17738851944,147,2,0,10.0249023438,0.7249511719,0.5622558594,-3.7500000000,-0.3963414634,0.5487804878,139.7972040559,-119.3976120478,65.3986920262
17738862054,148,2,0,10.0775390625,0.8374023438,0.5335449219,-3.4451219512,-0.4268292683,0.0609756098,139.7972040559,-119.3976120478,65.3986920262
17738878542,149,2,0,10.0655761719,0.8397949219,0.5455078125,-3.9329268293,0.1219512195,0.2743902439,139.7972040559,-119.3976120478,65.3986920262
17738896993,150,2,0,10.0536132813,0.8302246094,0.5646484375,-4.3597560976,0.4573170732,0.9146341463,137.9972400552,-122.3975520490,68.3986320274
17738924675,151,2,0,10.0488281250,0.8230468750,0.6483886719,-4.6951219512,0.9756097561,1.5548780488,137.9972400552,-122.3975520490,68.3986320274
17738941387,152,2,0,10.0560058594,0.7919433594,0.6196777344,-4.9085365854,1.1890243902,2.0731707317,137.9972400552,-122.3975520490,68.3986320274
17738975960,153,2,0,10.0225097656,0.7345214844,0.6627441406,-4.3292682927,0.9451219512,2.6829268293,137.9972400552,-122.3975520490,68.3986320274
17739015682,154,2,0,10.0799316406,0.7034179688,0.6483886719,-3.7195121951,0.4573170732,2.7439024390,136.1972760545,-119.3976120478,68.9986200276
17739037327,155,2,0,10.0320800781,0.6770996094,0.6699218750,-3.3841463415,0.3963414634,2.4390243902,136.1972760545,-119.3976120478,68.9986200276
17739074658,156,2,0,9.9387695313,0.6914550781,0.6914550781,-3.1402439024,-0.0609756098,1.9207317073,136.1972760545,-119.3976120478,68.9986200276
17739096961,157,2,0,10.0488281250,0.6699218750,0.5981445313,-3.1707317073,-1.0060975610,1.4939024390,136.1972760545,-119.3976120478,68.9986200276
17739159808,158,2,0,10.2258789063,0.8062988281,0.5598632813,-3.0182926829,-0.9756097561,1.5243902439,143.3971320574,-119.3976120478,64.1987160257
17739187198,159,2,0,10.1229980469,0.6914550781,0.6388183594,-4.3597560976,0.6707317073,1.0365853659,143.3971320574,-119.3976120478,64.1987160257
17739196897,160,2,0,9.9387695313,0.7249511719,0.7105957031,-4.1463414634,0.8841463415,1.1890243902,143.3971320574,-119.3976120478,64.1987160257
17739226037,161,2,0,9.9052734375,0.8732910156,0.7297363281,-5.0000000000,-0.2743902439,1.0975609756,143.3971320574,-119.3976120478,64.1987160257
17739274662,162,2,0,9.8645996094,1.3087402344,0.7656250000,-7.8963414634,-1.9817073171,1.3719512195,137.3972520550,-120.5975880482,61.7987640247
17739287174,163,2,0,10.0847167969,1.5408203125,0.6603515625,-16.3719512195,-4.4817073171,4.2682926829,137.3972520550,-120.5975880482,61.7987640247
17739324501,164,2,0,10.0918945313,0.9618164063,0.5526855469,-27.4085365854,-4.5121951220,9.3292682927,137.3972520550,-120.5975880482,61.7987640247
17739350105,165,2,0,10.0536132813,0.3421386719,0.5335449219,-32.4695121951,-3.8719512195,12.1951219512,137.3972520550,-120.5975880482,61.7987640247
17739398464,166,2,0,10.1373535156,-0.0167480469,0.5359375000,-30.6402439024,-3.6280487805,11.6463414634,142.1971560569,-118.1976360473,64.1987160257
17739460249,167,2,0,10.1780273438,-0.2536132813,0.5335449219,-24.9085365854,-2.6524390244,7.7743902439,142.1971560569,-118.1976360473,64.1987160257
17739486079,168,2,0,10.0775390625,-0.1914062500,0.5574707031,-16.5243902439,-1.4939024390,3.4146341463,142.1971560569,-118.1976360473,64.1987160257
17739525495,169,2,0,9.9770507813,0.2560058594,0.6507812500,-8.7500000000,-1.6768292683,0.9451219512,142.1971560569,-118.1976360473,64.1987160257
17739552090,170,2,0,10.1134277344,0.2871093750,0.6101074219,-6.0365853659,-3.2621951220,0.7621951220,136.7972640547,-118.7976240475,62.3987520250
17739564664,171,2,0,10.1612792969,0.2703613281,0.5502929688,-4.3292682927,-3.3841463415,0.3658536585,136.7972640547,-118.7976240475,62.3987520250
17739574313,172,2,0,10.1038574219,0.3564941406,0.5000488281,-2.2560975610,-2.4085365854,-0.8231707317,136.7972640547,-118.7976240475,62.3987520250
17739596989,173,2,0,10.0177246094,0.4665527344,0.4833007813,-0.4268292683,-1.7682926829,-1.5853658537,136.7972640547,-118.7976240475,62.3987520250
17739627205,174,2,0,10.0201171875,0.5239746094,0.4689453125,0.7012195122,-2.1341463415,-0.9756097561,138.5972280554,-118.1976360473,62.9987400252
17739674833,175,2,0,10.0177246094,0.5718261719,0.4378417969,1.4329268293,-2.2256097561,-0.1524390244,138.5972280554,-118.1976360473,62.9987400252
17739691907,176,2,0,10.0583984375,0.5502929688,0.3660644531,1.3414634146,-2.1341463415,0.3353658537,138.5972280554,-118.1976360473,62.9987400252
17739722180,177,2,0,10.0703613281,0.5311523438,0.3899902344,0.5182926829,-1.6158536585,0.6707317073,138.5972280554,-118.1976360473,62.9987400252
17739748337,178,2,0,10.0895019531,0.4210937500,0.4306640625,-0.6402439024,-1.1890243902,0.5792682927,136.7972640547,-119.9976000480,62.3987520250
