timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
16621764856,84,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621795102,85,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621860095,86,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621877573,87,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621889133,88,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621923984,89,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16621965214,90,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622024141,91,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622035175,92,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622048772,93,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622095165,94,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622102667,95,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622138937,96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622162574,97,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622232742,98,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622260210,99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622274339,100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622284042,101,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622321497,102,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622371320,103,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622389134,104,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622446541,105,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622461466,106,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622482390,107,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622513747,108,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622587607,109,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622599971,110,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622637469,111,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622661442,112,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622686501,113,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622698798,114,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622758970,115,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622775339,116,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622811570,117,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622832693,118,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622875036,119,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622896477,120,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622951159,121,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622971412,122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16622978965,123,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623019880,124,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623034161,125,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623083937,126,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623099902,127,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623148969,128,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623173955,129,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623195245,130,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623319920,131,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623335177,132,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623350173,133,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623376478,134,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623386256,135,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623398810,136,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623426516,137,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623449944,138,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623523153,139,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623526498,140,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623538961,141,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623576511,142,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623622725,143,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623682790,144,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623702604,145,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623713753,146,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623757696,147,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623764004,148,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623795321,149,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623821494,150,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623879095,151,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623923980,152,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623948726,153,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623964835,154,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16623991163,155,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624065121,156,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624082716,157,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624090078,158,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624109091,159,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624140237,160,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624188911,161,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624192707,162,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624241194,163,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624260061,164,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624296224,165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624340099,166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624362446,167,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624421192,168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624435184,169,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624458818,170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624476371,171,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624527488,172,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624577844,173,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624588918,174,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624607586,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624675330,176,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624686166,177,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624696641,178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624790319,179,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624802426,180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624821224,181,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624832453,182,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624872712,183,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624887851,184,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624919934,185,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16624960185,186,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625011594,187,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625036382,188,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625050209,189,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625071716,190,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625159052,191,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625200143,192,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625214936,193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625227335,194,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625240123,195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625260224,196,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625287704,197,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625319891,198,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625361462,199,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625387396,200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625421549,201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625445330,202,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625527901,203,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625540276,204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625559161,205,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625571147,206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625614924,207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625632422,208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625664785,209,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625707406,210,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625732409,211,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625763124,212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625787845,213,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625919958,214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625938949,215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625949036,216,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625963896,217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16625977613,218,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626013975,219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626019967,220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626048659,221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626087734,222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626132841,223,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626151084,224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626185353,225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626201429,226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626269863,227,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626285183,228,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626303655,229,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626321208,230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626373983,231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626386261,232,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626414776,233,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626445357,234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626495011,235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626509070,236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626540123,237,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626623520,238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626639754,239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626652251,240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626671243,241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626711305,242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626736112,243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626757364,244,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626791130,245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626819871,246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626864862,247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626912714,248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626916395,249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16626988906,250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627000159,251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627011486,252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627040113,253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627070060,254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627128916,255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627140183,256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627166397,257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627195244,258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627240129,259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627260213,260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627309438,261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627362785,262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627372766,263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627386504,264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16627413974,265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
