timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
17753324367,235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753340809,236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753374440,237,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753399776,238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753439758,239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753537044,240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753548755,241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753564458,242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753575056,243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753588174,244,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753622377,245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753649778,246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753689725,247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753714749,248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753749424,249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753774381,250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753814473,251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753874898,252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753891845,253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753905542,254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753947299,255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753960735,256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17753999746,257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754023191,258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754074426,259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754091006,260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754118715,261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754165953,262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754178528,263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754246864,264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754259286,265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754275572,266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754305561,267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754350662,268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754393129,269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754409583,270,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754447274,271,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754466093,272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754499839,273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754527235,274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754621885,275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754634846,276,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754649754,277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754662257,278,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754693409,279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754725810,280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754748568,281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754800992,282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754814771,283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754841869,284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754874477,285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754918759,286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754959586,287,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754984778,288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17754997381,289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755027299,290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755073394,291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755086949,292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755123308,293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755192580,294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755200995,295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755217165,296,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755252359,297,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755342232,298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755362226,299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755374427,300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755381122,301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755442230,302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755464600,303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755479615,304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755518726,305,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755541813,306,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755561093,307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755601128,308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755622293,309,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755651053,310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755715949,311,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755729456,312,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755741034,313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755778200,314,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755818707,315,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755847352,316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755873812,317,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755901154,318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755948577,319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755961021,320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17755999745,321,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756025796,322,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756117181,323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756128138,324,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756141762,325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756153433,326,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756209772,327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756224437,328,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756268495,329,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756274907,330,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756324417,331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756364735,332,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756380968,333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756454387,334,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756472204,335,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756484746,336,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756497225,337,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756525779,338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756577224,339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756591857,340,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756624898,341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756647334,342,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756676039,343,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756730911,344,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756749591,345,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756817531,346,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756824493,347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756864752,348,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756874434,349,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756921914,350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756934851,351,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756972225,352,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17756999612,353,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757024698,354,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757064481,355,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757093520,356,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757124436,357,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757190705,358,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757203638,359,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757217120,360,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757249737,361,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757284884,362,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757324476,363,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757363521,364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757384825,365,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757417141,366,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757439678,367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757467591,368,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757495124,369,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757563542,370,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757575710,371,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757591887,372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757624556,373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757648600,374,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757679628,375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757721940,376,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757747212,377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757774384,378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757839723,379,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757848530,380,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757918686,381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757929592,382,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757940993,383,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17757962243,384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758014783,385,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758039558,386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758064846,387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758097225,388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758139591,389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758152231,390,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758199734,391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758212230,392,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758286392,393,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758299716,394,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758314734,395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758348192,396,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758372285,397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758401106,398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758428609,399,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758474773,400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758489965,401,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758528486,402,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758568637,403,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758596921,404,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758663394,405,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758702222,406,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758713739,407,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758725836,408,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758746900,409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758773496,410,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758816872,411,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758847091,412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758893589,413,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758901300,414,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758939433,415,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17758962176,416,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759024610,417,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759036868,418,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759061271,419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759098424,420,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759124772,421,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759148413,422,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759198457,423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759239700,424,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759313596,425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759327199,426,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759388566,427,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759393505,428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759399746,429,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759409360,430,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759442225,431,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759464546,432,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759498321,433,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759525788,434,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759574501,435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759591927,436,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759625691,437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759649474,438,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759684912,439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759761879,440,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759774416,441,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759789396,442,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759809763,443,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759847376,444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759873229,445,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759951225,446,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759963212,447,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17759978304,448,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760001118,449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760048451,450,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760054306,451,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760128181,452,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760141839,453,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760154321,454,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760197018,455,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760214804,456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760249452,457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760270071,458,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760316013,459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760340733,460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760399816,461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760400672,462,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760491866,463,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760509814,464,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760527262,465,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760575771,466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760586915,467,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760596919,468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760627227,469,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760667135,470,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760679812,471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760729715,472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760748528,473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760799758,474,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760862472,475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760878638,476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760889678,477,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760903493,478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760952384,479,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760972236,480,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17760993654,481,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761024533,482,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761061030,483,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761098684,484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761147395,485,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761243510,486,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761263656,487,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761274486,488,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761287268,489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761322166,490,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761328466,491,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761367133,492,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761379669,493,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761417180,494,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761429654,495,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761477242,496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761492193,497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761593497,498,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761611129,499,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761624513,500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761634788,501,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761675736,502,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761689402,503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761724665,504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761764777,505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761778513,506,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761849794,507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761864769,508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761874688,509,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761963685,510,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761979750,511,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17761992013,512,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762004530,513,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762047332,514,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762059390,515,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762099762,516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762121959,517,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762149746,518,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762199760,519,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762212234,520,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762249447,521,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762272243,522,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
17762340786,523,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762355905,524,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762375838,525,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762422032,526,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762434711,527,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762488486,528,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762501991,529,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762524459,530,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762572254,531,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762597060,532,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762623454,533,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762692131,534,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762703302,535,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762723418,536,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762749790,537,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762799776,538,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762804697,539,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762849472,540,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762872238,541,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762897271,542,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762928211,543,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762972261,544,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17762993674,545,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763067146,546,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763079665,547,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763090309,548,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763136051,549,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763176071,550,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763189753,551,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
17763227279,552,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3
