timestamp,sequence,battery,flags,IMU_B-ch1,IMU_B-ch2,IMU_B-ch3,IMU_B-ch4,IMU_B-ch5,IMU_B-ch6,IMU_B-ch7,IMU_B-ch8,IMU_B-ch9
17752786145,217,-2,0,10.0392578125,0.3684570313,0.2727539063,-3.3841463415,1.2195121951,-0.0609756098,148.7970240595,-115.1976960461,56.3988720226
17752801117,218,-2,0,10.0751464844,0.4593750000,0.2942871094,-2.4085365854,0.5487804878,0.3353658537,148.7970240595,-115.1976960461,56.3988720226
17752811326,219,-2,0,10.0583984375,0.4258789063,0.2799316406,-2.5304878049,0.3658536585,0.0000000000,148.7970240595,-115.1976960461,56.3988720226
17752849602,220,-2,0,10.0966796875,0.4163085938,0.2320800781,-1.7378048780,0.0914634146,-0.1219512195,148.7970240595,-115.1976960461,56.3988720226
17752885756,221,-2,0,10.0942871094,0.4809082031,0.2440429688,-0.4878048780,0.1829268293,0.8231707317,140.9971800564,-119.3976120478,56.9988600228
17752914845,222,-2,0,10.0344726563,0.5024414063,0.2655761719,-0.7012195122,0.4573170732,1.1585365854,140.9971800564,-119.3976120478,56.9988600228
17752942241,223,-2,0,10.0272949219,0.4019531250,0.2057617188,-1.3414634146,0.1219512195,1.0060975610,140.9971800564,-119.3976120478,56.9988600228
17752962247,224,-2,0,10.0871093750,0.4833007813,0.2009765625,-1.0060975610,-0.3353658537,1.1585365854,140.9971800564,-119.3976120478,56.9988600228
17752999496,225,-2,0,10.0942871094,0.3947753906,0.1985839844,-2.0426829268,0.0304878049,0.1524390244,144.5971080578,-114.5977080458,59.3988120238
17753021931,226,-2,0,10.1445312500,0.4234863281,0.1985839844,-1.4939024390,0.3353658537,0.0000000000,144.5971080578,-114.5977080458,59.3988120238
17753064749,227,-2,0,10.0799316406,0.4952636719,0.2847167969,-1.0975609756,1.0060975610,0.4878048780,144.5971080578,-114.5977080458,59.3988120238
17753136373,228,-2,0,10.0727539063,0.4402343750,0.2799316406,-1.4024390244,0.8231707317,0.4268292683,144.5971080578,-114.5977080458,59.3988120238
17753151029,229,-2,0,10.0201171875,0.4641601563,0.3062500000,-1.3109756098,0.2134146341,0.5487804878,144.5971080578,-113.3977320454,56.9988600228
17753163580,230,-2,0,10.0751464844,0.4952636719,0.2631835938,-1.4329268293,-0.8231707317,0.3963414634,144.5971080578,-113.3977320454,56.9988600228
17753178546,231,-2,0,10.0583984375,0.4689453125,0.2249023438,-1.6768292683,-1.1585365854,0.5182926829,144.5971080578,-113.3977320454,56.9988600228
17753224349,232,-2,0,10.0655761719,0.4569824219,0.1722656250,-1.7682926829,-1.2195121951,0.8536585366,144.5971080578,-113.3977320454,56.9988600228
17753273245,233,-2,0,10.0751464844,0.4426269531,0.1842285156,-1.8902439024,-1.0670731707,0.7317073171,148.7970240595,-113.9977200456,59.9988000240
17753278498,234,-2,0,10.0895019531,0.4450195313,0.2153320313,-1.7378048780,-0.7012195122,0.5487804878,148.7970240595,-113.9977200456,59.9988000240
17753324367,235,3,0,10.0871093750,0.4354492188,0.2057617188,-1.5853658537,-0.2743902439,0.5792682927,148.7970240595,-113.9977200456,59.9988000240
17753340809,236,3,0,10.0823242188,0.4521972656,0.1818359375,-1.4024390244,0.0000000000,0.8231707317,148.7970240595,-113.9977200456,59.9988000240
17753374440,237,3,0,10.0966796875,0.4450195313,0.2201171875,-1.4329268293,0.2134146341,0.8841463415,146.3970720586,-117.5976480470,53.9989200216
17753399776,238,3,0,10.0799316406,0.4139160156,0.2368652344,-1.4634146341,0.4573170732,0.8841463415,146.3970720586,-117.5976480470,53.9989200216
17753439758,239,3,0,10.0895019531,0.4187011719,0.2583984375,-1.3414634146,0.4573170732,0.8536585366,146.3970720586,-117.5976480470,53.9989200216
17753537044,240,3,0,10.0607910156,0.4402343750,0.2583984375,-1.3109756098,0.3658536585,0.7621951220,146.3970720586,-117.5976480470,53.9989200216
17753548755,241,3,0,10.0799316406,0.4521972656,0.2296875000,-1.6158536585,-0.0304878049,0.4573170732,147.5970480590,-118.7976240475,62.3987520250
17753564458,242,3,0,10.1493164063,0.4498046875,0.2344726563,-1.7987804878,-0.0609756098,0.5182926829,147.5970480590,-118.7976240475,62.3987520250
17753575056,243,3,0,10.0536132813,0.4402343750,0.2679687500,-1.7073170732,0.4573170732,0.7926829268,147.5970480590,-118.7976240475,62.3987520250
17753588174,244,3,0,9.9291992188,0.4354492188,0.3253906250,-1.8292682927,0.1829268293,0.5792682927,147.5970480590,-118.7976240475,62.3987520250
17753622377,245,3,0,10.1660644531,0.4258789063,0.1698730469,-1.5548780488,-1.0670731707,0.5792682927,145.1970960581,-113.9977200456,63.5987280254
17753649778,246,3,0,10.2761230469,0.5263671875,0.1961914063,-1.5853658537,-0.4878048780,0.7621951220,145.1970960581,-113.9977200456,63.5987280254
17753689725,247,3,0,10.0488281250,0.3612792969,0.2823242188,-2.4085365854,1.0670731707,0.6097560976,145.1970960581,-113.9977200456,63.5987280254
17753714749,248,3,0,10.0225097656,0.4498046875,0.3110351563,-1.2804878049,0.4878048780,0.7926829268,145.1970960581,-113.9977200456,63.5987280254
17753749424,249,3,0,10.0009765625,0.3947753906,0.3182128906,-1.6768292683,0.0609756098,0.2743902439,139.1972160557,-112.7977440451,59.9988000240
17753774381,250,3,0,10.0703613281,0.4043457031,0.2631835938,-1.1280487805,-0.5487804878,0.1219512195,139.1972160557,-112.7977440451,59.9988000240
17753814473,251,3,0,10.0703613281,0.4043457031,0.2631835938,-1.1280487805,-0.5487804878,0.1219512195,139.1972160557,-112.7977440451,59.9988000240
17753874898,252,3,0,10.1253906250,0.4856933594,0.2344726563,-0.6402439024,-0.9146341463,0.5487804878,139.1972160557,-112.7977440451,59.9988000240
17753891845,253,3,0,10.0583984375,0.4880859375,0.2225097656,-1.1280487805,-0.8536585366,0.6402439024,144.5971080578,-116.9976600468,58.1988360233
17753905542,254,3,0,9.9937988281,0.4402343750,0.2392578125,-1.7073170732,-0.7012195122,0.7621951220,144.5971080578,-116.9976600468,58.1988360233
17753947299,255,3,0,10.1086425781,0.5144042969,0.1746582031,-1.7378048780,-1.0670731707,0.7012195122,144.5971080578,-116.9976600468,58.1988360233
17753960735,256,3,0,10.1253906250,0.3541015625,0.1650878906,-2.6829268293,-0.5182926829,-0.0609756098,144.5971080578,-116.9976600468,58.1988360233
17753999746,257,3,0,10.0727539063,0.4593750000,0.2225097656,-1.4024390244,-0.1829268293,0.5487804878,143.3971320574,-118.1976360473,58.1988360233
17754023191,258,3,0,10.0536132813,0.4474121094,0.2536132813,-1.3719512195,-0.4573170732,0.3658536585,143.3971320574,-118.1976360473,58.1988360233
17754074426,259,3,0,10.0871093750,0.4019531250,0.2512207031,-1.3414634146,-0.7012195122,-0.0914634146,143.3971320574,-118.1976360473,58.1988360233
17754091006,260,3,0,10.0895019531,0.4282714844,0.1985839844,-0.8231707317,-0.9146341463,-0.3048780488,143.3971320574,-118.1976360473,58.1988360233
17754118715,261,3,0,10.0895019531,0.5191894531,0.1985839844,-0.7317073171,-0.7926829268,-0.6097560976,143.3971320574,-115.7976840463,55.7988840223
17754165953,262,3,0,10.0392578125,0.5263671875,0.2464355469,-1.0670731707,-0.3353658537,-0.1829268293,143.3971320574,-115.7976840463,55.7988840223
17754178528,263,3,0,10.1086425781,0.5167968750,0.1985839844,-1.2500000000,-0.5487804878,0.3658536585,143.3971320574,-115.7976840463,55.7988840223
17754246864,264,3,0,10.1182128906,0.4833007813,0.1818359375,-1.6463414634,-0.2743902439,0.5182926829,143.3971320574,-115.7976840463,55.7988840223
17754259286,265,3,0,10.0631835938,0.4282714844,0.1794433594,-1.5243902439,0.0914634146,0.4878048780,142.7971440571,-116.3976720466,62.3987520250
17754275572,266,3,0,10.0536132813,0.4856933594,0.2536132813,-1.1585365854,0.1524390244,0.2439024390,142.7971440571,-116.3976720466,62.3987520250
17754305561,267,2,0,10.1014648438,0.4904785156,0.1914062500,-1.0975609756,0.0304878049,0.1829268293,142.7971440571,-116.3976720466,62.3987520250
17754350662,268,2,0,10.0942871094,0.5431152344,0.1961914063,-1.2195121951,0.4573170732,0.6707317073,142.7971440571,-116.3976720466,62.3987520250
17754393129,269,2,0,10.0320800781,0.4880859375,0.2320800781,-1.6768292683,0.8841463415,0.9451219512,143.9971200576,-112.7977440451,62.3987520250
17754409583,270,2,0,10.0871093750,0.4665527344,0.2416503906,-1.9512195122,0.4268292683,0.8841463415,143.9971200576,-112.7977440451,62.3987520250
17754447274,271,2,0,10.1182128906,0.4067382813,0.2225097656,-1.9207317073,0.3658536585,0.7621951220,143.9971200576,-112.7977440451,62.3987520250
17754466093,272,2,0,10.0607910156,0.4378417969,0.1961914063,-1.4939024390,0.6097560976,0.5182926829,143.9971200576,-112.7977440451,62.3987520250
17754499839,273,2,0,10.0129394531,0.4665527344,0.2560058594,-1.5243902439,0.7012195122,-0.0914634146,137.9972400552,-118.7976240475,58.7988240235
17754527235,274,2,0,10.1014648438,0.4737304688,0.2129394531,-1.6158536585,0.3048780488,-0.2743902439,137.9972400552,-118.7976240475,58.7988240235
17754621885,275,2,0,10.1660644531,0.5694335938,0.1937988281,-2.6829268293,0.7926829268,-0.6707317073,137.9972400552,-118.7976240475,58.7988240235
17754634846,276,2,0,10.0225097656,0.4234863281,0.2966796875,-4.1768292683,1.8902439024,-1.2804878049,137.9972400552,-118.7976240475,58.7988240235
17754649754,277,2,0,10.0799316406,0.5455078125,0.3014648438,-3.6890243902,1.3109756098,-1.1585365854,143.3971320574,-113.3977320454,61.7987640247
17754662257,278,2,0,10.0799316406,0.4880859375,0.3253906250,-3.6585365854,1.0060975610,-1.0670731707,143.3971320574,-113.3977320454,61.7987640247
17754693409,279,2,0,10.0679687500,0.4976562500,0.3086425781,-2.5914634146,0.8536585366,-0.4573170732,143.3971320574,-113.3977320454,61.7987640247
17754725810,280,2,0,10.0416503906,0.5048339844,0.3086425781,-1.4634146341,0.2743902439,0.4268292683,143.3971320574,-113.3977320454,61.7987640247
17754748568,281,2,0,10.0368652344,0.5526855469,0.3086425781,-0.7926829268,-0.5487804878,0.7012195122,140.3971920562,-115.1976960461,63.5987280254
17754800992,282,2,0,10.0583984375,0.5000488281,0.2655761719,-0.7317073171,-1.0060975610,0.6707317073,140.3971920562,-115.1976960461,63.5987280254
17754814771,283,2,0,10.1134277344,0.5766113281,0.1890136719,-0.3048780488,-1.1585365854,1.1585365854,140.3971920562,-115.1976960461,63.5987280254
17754841869,284,2,0,10.1110351563,0.4689453125,0.2296875000,-1.2195121951,-0.5792682927,0.6707317073,140.3971920562,-115.1976960461,63.5987280254
17754874477,285,2,0,10.1062500000,0.5000488281,0.2057617188,-0.7926829268,-0.1829268293,0.9451219512,141.5971680566,-113.9977200456,58.7988240235
17754918759,286,2,0,10.0990722656,0.5120117188,0.2368652344,-0.7012195122,0.0914634146,1.1890243902,141.5971680566,-113.9977200456,58.7988240235
17754959586,287,2,0,10.1014648438,0.4713378906,0.2679687500,-1.2195121951,0.6097560976,0.8841463415,141.5971680566,-113.9977200456,58.7988240235
17754984778,288,2,0,10.0296875000,0.4737304688,0.3014648438,-1.4024390244,0.5487804878,0.5487804878,141.5971680566,-113.9977200456,58.7988240235
17754997381,289,2,0,10.0440429688,0.5120117188,0.2679687500,-1.3719512195,-0.4268292683,0.2439024390,141.5971680566,-113.9977200456,58.7988240235
17755027299,290,2,0,10.0560058594,0.5431152344,0.2655761719,-1.4939024390,-0.7621951220,0.3353658537,136.7972640547,-111.5977680446,55.1988960221
17755073394,291,2,0,10.0631835938,0.5191894531,0.2272949219,-1.6158536585,-0.7621951220,0.7012195122,136.7972640547,-111.5977680446,55.1988960221
17755086949,292,2,0,10.0871093750,0.5048339844,0.2440429688,-1.5548780488,-0.6097560976,0.9146341463,136.7972640547,-111.5977680446,55.1988960221
17755123308,293,2,0,10.0990722656,0.4737304688,0.2201171875,-1.5548780488,-0.3963414634,0.6097560976,136.7972640547,-111.5977680446,55.1988960221
17755192580,294,2,0,10.1182128906,0.5096191406,0.2488281250,-1.3719512195,0.0609756098,0.3963414634,142.7971440571,-116.3976720466,62.3987520250
17755200995,295,2,0,10.1182128906,0.5096191406,0.2488281250,-1.3719512195,0.0609756098,0.3963414634,142.7971440571,-116.3976720466,62.3987520250
17755217165,296,2,0,10.0392578125,0.5167968750,0.2751464844,-1.2500000000,0.7317073171,0.6707317073,142.7971440571,-116.3976720466,62.3987520250
17755252359,297,2,0,10.0583984375,0.5239746094,0.2703613281,-1.4939024390,0.4878048780,0.6402439024,142.7971440571,-116.3976720466,62.3987520250
17755342232,298,2,0,10.0560058594,0.5000488281,0.2966796875,-1.6463414634,0.1524390244,0.7317073171,142.1971560569,-116.9976600468,60.5987880242
17755362226,299,2,0,10.0847167969,0.5048339844,0.2631835938,-1.5243902439,-0.1219512195,0.7621951220,142.1971560569,-116.9976600468,60.5987880242
17755374427,300,2,0,10.0823242188,0.4809082031,0.2679687500,-1.3109756098,-0.0304878049,0.6402439024,142.1971560569,-116.9976600468,60.5987880242
17755381122,301,2,0,10.1014648438,0.4976562500,0.2583984375,-1.0365853659,-0.1524390244,0.3963414634,142.1971560569,-116.9976600468,60.5987880242
17755442230,302,2,0,10.0679687500,0.5263671875,0.2942871094,-0.9146341463,-0.0914634146,0.4878048780,143.3971320574,-114.5977080458,56.9988600228
17755464600,303,2,0,10.0727539063,0.5622558594,0.2751464844,-1.0975609756,-0.1524390244,0.5182926829,143.3971320574,-114.5977080458,56.9988600228
17755479615,304,2,0,10.0392578125,0.5024414063,0.2416503906,-1.5853658537,0.2134146341,0.8231707317,143.3971320574,-114.5977080458,56.9988600228
17755518726,305,2,0,10.1541015625,0.5718261719,0.2631835938,-1.3414634146,0.0304878049,1.4939024390,143.3971320574,-114.5977080458,56.9988600228
17755541813,306,2,0,10.0368652344,0.4210937500,0.3134277344,-2.6219512195,0.3658536585,0.7317073171,140.3971920562,-115.1976960461,61.1987760245
17755561093,307,2,0,10.1086425781,0.4426269531,0.3038574219,-1.7682926829,-0.2439024390,0.4878048780,140.3971920562,-115.1976960461,61.1987760245
17755601128,308,2,0,10.0727539063,0.4833007813,0.3134277344,-1.2195121951,0.0609756098,0.4878048780,140.3971920562,-115.1976960461,61.1987760245
17755622293,309,2,0,10.0799316406,0.4713378906,0.3206054688,-1.3414634146,0.0304878049,-0.3658536585,140.3971920562,-115.1976960461,61.1987760245
17755651053,310,2,0,10.0464355469,0.5455078125,0.3517089844,-0.7621951220,-0.1524390244,0.0609756098,143.3971320574,-113.3977320454,59.3988120238
17755715949,311,2,0,10.0201171875,0.5598632813,0.3158203125,-1.0975609756,-0.8231707317,0.3963414634,143.3971320574,-113.3977320454,59.3988120238
17755729456,312,2,0,10.0488281250,0.5048339844,0.2512207031,-1.7073170732,-1.5548780488,0.3353658537,143.3971320574,-113.3977320454,59.3988120238
17755741034,313,2,0,10.0225097656,0.5024414063,0.2249023438,-1.5548780488,-1.6768292683,0.6402439024,143.3971320574,-113.3977320454,59.3988120238
17755778200,314,2,0,10.0990722656,0.5311523438,0.1961914063,-1.5853658537,-1.3719512195,0.1829268293,140.3971920562,-116.3976720466,64.7987040259
17755818707,315,2,0,10.1564941406,0.4928710938,0.1722656250,-1.4634146341,-0.5487804878,-0.2439024390,140.3971920562,-116.3976720466,64.7987040259
17755847352,316,2,0,10.1134277344,0.5694335938,0.2201171875,-0.3963414634,0.5182926829,0.7012195122,140.3971920562,-116.3976720466,64.7987040259
17755873812,317,2,0,10.0464355469,0.5598632813,0.2679687500,-0.7926829268,1.1280487805,0.9146341463,140.3971920562,-116.3976720466,64.7987040259
17755901154,318,2,0,10.0416503906,0.5167968750,0.3110351563,-1.0975609756,0.6402439024,0.8231707317,143.3971320574,-119.3976120478,56.9988600228
17755948577,319,2,0,10.0512207031,0.5407226563,0.2631835938,-1.0060975610,-0.1524390244,0.5182926829,143.3971320574,-119.3976120478,56.9988600228
17755961021,320,2,0,10.0775390625,0.5694335938,0.2416503906,-1.1585365854,-0.4268292683,0.4268292683,143.3971320574,-119.3976120478,56.9988600228
17755999745,321,2,0,10.0512207031,0.5502929688,0.2416503906,-1.0670731707,-0.2743902439,1.2804878049,143.3971320574,-119.3976120478,56.9988600228
17756025796,322,2,0,10.1110351563,0.4689453125,0.2129394531,-0.9756097561,-0.4268292683,1.6158536585,145.1970960581,-116.3976720466,55.1988960221
17756117181,323,2,0,10.1134277344,0.3134277344,0.1603027344,-0.4268292683,0.3048780488,1.3109756098,145.1970960581,-116.3976720466,55.1988960221
17756128138,324,2,0,10.1421386719,-0.8397949219,0.1387695313,1.6463414634,1.4024390244,1.0060975610,145.1970960581,-116.3976720466,55.1988960221
17756141762,325,2,0,10.2593750000,-1.9403808594,-0.0406738281,17.1646341463,3.1402439024,-5.7926829268,145.1970960581,-116.3976720466,55.1988960221
17756153433,326,2,0,10.2976562500,-0.4354492188,-0.0622070313,46.0060975610,6.5548780488,-21.4329268293,142.7971440571,-113.9977200456,61.1987760245
17756209772,327,2,0,9.9818359375,0.4019531250,0.0861328125,60.3963414634,11.8292682927,-29.5731707317,142.7971440571,-113.9977200456,61.1987760245
17756224437,328,2,0,9.7784667969,1.4283691406,0.2033691406,66.5548780488,12.8658536585,-33.0792682927,142.7971440571,-113.9977200456,61.1987760245
17756268495,329,2,0,9.8047851563,2.2992675781,0.3612792969,61.4329268293,10.6402439024,-31.1585365854,142.7971440571,-113.9977200456,61.1987760245
17756274907,330,2,0,9.7760742188,2.7706054688,0.5718261719,46.8902439024,7.9268292683,-24.7865853659,137.3972520550,-118.1976360473,65.3986920262
17756324417,331,2,0,9.8574218750,2.6294433594,0.5885742188,27.8658536585,4.3902439024,-16.0670731707,137.3972520550,-118.1976360473,65.3986920262
17756364735,332,2,0,9.9076660156,2.0935058594,0.5167968750,11.7073170732,1.7682926829,-7.5609756098,137.3972520550,-118.1976360473,65.3986920262
17756380968,333,2,0,9.8741699219,1.8040039063,0.5215820313,2.5000000000,-0.0304878049,-3.2317073171,137.3972520550,-118.1976360473,65.3986920262
17756454387,334,2,0,10.1158203125,1.6819824219,0.3971679688,-2.7743902439,-1.3109756098,-2.3780487805,133.1973360533,-118.7976240475,62.3987520250
17756472204,335,2,0,10.2474121094,1.8255371094,0.3852050781,-5.7317073171,-0.3353658537,-0.5792682927,133.1973360533,-118.7976240475,62.3987520250
17756484746,336,2,0,9.9722656250,1.4881835938,0.5120117188,-8.6890243902,1.6158536585,1.5548780488,133.1973360533,-118.7976240475,62.3987520250
17756497225,337,2,0,9.9291992188,1.4403320313,0.5144042969,-7.7439024390,1.0060975610,3.2621951220,133.1973360533,-118.7976240475,62.3987520250
17756525779,338,2,0,9.9363769531,1.4044433594,0.5622558594,-7.0426829268,0.3963414634,3.1097560976,137.3972520550,-119.3976120478,68.9986200276
17756577224,339,2,0,9.9363769531,1.4044433594,0.5622558594,-7.0426829268,0.3963414634,3.1097560976,137.3972520550,-119.3976120478,68.9986200276
17756591857,340,2,0,9.9387695313,1.3829101563,0.5431152344,-6.4329268293,-0.2134146341,2.3780487805,137.3972520550,-119.3976120478,68.9986200276
17756624898,341,2,0,10.0249023438,1.4164062500,0.4737304688,-5.7621951220,-0.9756097561,2.8963414634,137.3972520550,-119.3976120478,68.9986200276
17756647334,342,2,0,10.0177246094,1.3350585938,0.4210937500,-5.8231707317,-1.0060975610,3.1707317073,142.7971440571,-115.1976960461,65.9986800264
17756676039,343,2,0,9.9818359375,1.2776367188,0.4426269531,-5.2743902439,-0.6097560976,2.2560975610,142.7971440571,-115.1976960461,65.9986800264
17756730911,344,2,0,10.0201171875,1.3757324219,0.3899902344,-4.0853658537,-0.5182926829,0.7012195122,142.7971440571,-115.1976960461,65.9986800264
17756749591,345,2,0,10.0631835938,1.3230957031,0.4210937500,-3.5975609756,-0.1219512195,-0.5792682927,142.7971440571,-115.1976960461,65.9986800264
17756817531,346,2,0,10.0631835938,1.4475097656,0.4354492188,-1.8597560976,0.5792682927,0.2743902439,137.3972520550,-114.5977080458,64.1987160257
17756824493,347,2,0,9.9937988281,1.5001464844,0.5024414063,-1.3109756098,1.0975609756,1.0975609756,137.3972520550,-114.5977080458,64.1987160257
17756864752,348,2,0,10.0009765625,1.4618652344,0.5167968750,-1.7378048780,0.6707317073,1.0060975610,137.3972520550,-114.5977080458,64.1987160257
17756874434,349,2,0,9.9674804688,1.5025390625,0.4952636719,-2.2560975610,0.1829268293,1.0365853659,137.3972520550,-114.5977080458,64.1987160257
17756921914,350,2,0,9.9698730469,1.5121093750,0.4737304688,-3.1707317073,-0.6402439024,1.4939024390,137.3972520550,-114.5977080458,65.3986920262
17756934851,351,2,0,9.9770507813,1.4642578125,0.4545898438,-4.1158536585,-1.4024390244,2.0121951220,137.3972520550,-114.5977080458,65.3986920262
17756972225,352,2,0,9.9818359375,1.4164062500,0.4378417969,-4.4512195122,-1.6158536585,2.6524390244,137.3972520550,-114.5977080458,65.3986920262
17756999612,353,2,0,9.9555175781,1.3446289063,0.4354492188,-4.5426829268,-1.6768292683,2.8048780488,137.3972520550,-114.5977080458,65.3986920262
17757024698,354,2,0,10.0105468750,1.3637695313,0.4139160156,-4.3597560976,-1.7073170732,2.4695121951,136.7972640547,-111.5977680446,65.9986800264
17757064481,355,2,0,10.0225097656,1.3159179688,0.4306640625,-4.2378048780,-0.9756097561,2.0426829268,136.7972640547,-111.5977680446,65.9986800264
17757093520,356,2,0,10.0081542969,1.2752441406,0.4234863281,-3.6585365854,-0.3963414634,1.7073170732,136.7972640547,-111.5977680446,65.9986800264
17757124436,357,2,0,10.0105468750,1.3111328125,0.4258789063,-2.8048780488,-0.1219512195,1.5853658537,136.7972640547,-111.5977680446,65.9986800264
17757190705,358,2,0,10.0536132813,1.3996582031,0.4354492188,-2.6829268293,0.2439024390,0.8231707317,139.1972160557,-115.1976960461,64.7987040259
17757203638,359,2,0,10.0057617188,1.3183105469,0.4785156250,-3.2621951220,0.6707317073,0.2743902439,139.1972160557,-115.1976960461,64.7987040259
17757217120,360,2,0,9.9172363281,1.2608886719,0.5120117188,-3.0792682927,0.6097560976,0.1524390244,139.1972160557,-115.1976960461,64.7987040259
17757249737,361,2,0,10.1086425781,1.3541992188,0.4306640625,-1.8597560976,-0.1524390244,0.3963414634,139.1972160557,-115.1976960461,64.7987040259
17757284884,362,2,0,10.1349609375,1.4929687500,0.4713378906,-1.8902439024,0.4268292683,0.2134146341,139.7972040559,-112.1977560449,64.1987160257
17757324476,363,2,0,9.9961914063,1.4379394531,0.5837890625,-3.0182926829,1.1890243902,0.4573170732,139.7972040559,-112.1977560449,64.1987160257
17757363521,364,2,0,9.9315917969,1.4403320313,0.6029296875,-3.3841463415,0.6707317073,1.6158536585,139.7972040559,-112.1977560449,64.1987160257
17757384825,365,2,0,9.9435546875,1.3302734375,0.5526855469,-4.3292682927,-0.2134146341,1.7987804878,139.7972040559,-112.1977560449,64.1987160257
17757417141,366,2,0,10.0129394531,1.2967773438,0.5263671875,-3.9329268293,-1.2195121951,2.0121951220,137.9972400552,-116.3976720466,63.5987280254
17757439678,367,2,0,10.0081542969,1.3183105469,0.5287597656,-3.4451219512,-1.4024390244,2.3475609756,137.9972400552,-116.3976720466,63.5987280254
17757467591,368,2,0,9.9890136719,1.2943847656,0.4785156250,-3.2926829268,-1.6463414634,2.3170731707,137.9972400552,-116.3976720466,63.5987280254
17757495124,369,2,0,9.9650878906,1.2010742188,0.4426269531,-3.0792682927,-1.7073170732,2.0121951220,137.9972400552,-116.3976720466,63.5987280254
17757563542,370,2,0,10.0201171875,1.2656738281,0.4306640625,-1.9512195122,-1.8902439024,1.4329268293,137.9972400552,-118.7976240475,65.9986800264
17757575710,371,2,0,10.0392578125,1.2082519531,0.4163085938,-1.9207317073,-1.6463414634,0.3048780488,137.9972400552,-118.7976240475,65.9986800264
17757591887,372,2,0,10.0368652344,1.2226074219,0.4019531250,-0.9756097561,-1.1890243902,0.0304878049,137.9972400552,-118.7976240475,65.9986800264
17757624556,373,2,0,10.0153320313,1.3422363281,0.4450195313,-0.1219512195,-0.7621951220,0.0304878049,137.9972400552,-118.7976240475,65.9986800264
17757648600,374,2,0,10.0272949219,1.3805175781,0.4115234375,-0.6402439024,-0.4573170732,-0.4573170732,142.1971560569,-120.5975880482,61.7987640247
17757679628,375,2,0,9.9722656250,1.3996582031,0.4426269531,-1.5548780488,-0.5792682927,-0.3658536585,142.1971560569,-120.5975880482,61.7987640247
17757721940,376,2,0,9.9770507813,1.3853027344,0.4187011719,-2.0731707317,-1.0975609756,0.2134146341,142.1971560569,-120.5975880482,61.7987640247
17757747212,377,2,0,9.9722656250,1.3230957031,0.4067382813,-2.4390243902,-1.4024390244,0.6402439024,142.1971560569,-120.5975880482,61.7987640247
17757774384,378,2,0,9.9842285156,1.3230957031,0.3612792969,-2.3170731707,-1.6768292683,0.8231707317,138.5972280554,-114.5977080458,64.1987160257
17757839723,379,2,0,10.0296875000,1.3254882813,0.3493164063,-2.3170731707,-1.4939024390,0.7621951220,138.5972280554,-114.5977080458,64.1987160257
17757848530,380,2,0,10.0536132813,1.3302734375,0.3445312500,-2.4390243902,-0.9451219512,0.5182926829,138.5972280554,-114.5977080458,64.1987160257
17757918686,381,2,0,10.0129394531,1.3230957031,0.3660644531,-2.5304878049,-0.4878048780,0.6097560976,138.5972280554,-114.5977080458,64.1987160257
17757929592,382,2,0,10.0583984375,1.3326660156,0.3828125000,-2.6524390244,-0.2439024390,0.7012195122,133.1973360533,-112.7977440451,67.1986560269
