timestamp,sequence,battery,flags,D in-ch1
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752348167,204,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752411891,205,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752421988,206,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752441762,207,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752462242,208,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752497343,209,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752524406,210,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752564726,211,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752614756,212,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752618433,213,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752674389,214,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752686273,215,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752728201,216,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752786145,217,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752801117,218,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752811326,219,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752849602,220,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752885756,221,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752914845,222,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752942241,223,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752962247,224,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17752999496,225,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753021931,226,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
17753064749,227,-2,0,0.0000000000
